dataset,noise_mode,noise_axis,noise_level,ctr,train_size,seed,metric,no_propensity,opc,delta,lift_pct,initial_reward
ml,kmeans_templates,combined,medium,0.05,100000,4,oracle,0.049917291749034,0.0495577139250761,-0.0003595778239578948,-0.7203472210906822,0.0482533546384371
ml,kmeans_templates,combined,medium,0.05,100000,4,selected,0.0498096524845948,0.0483379680376877,-0.0014716844469070955,-2.954616973812978,0.0482533546384371
ml,kmeans_templates,context,brutal,0.05,5000,0,mean_trials,0.047554308126852636,0.046485127446979406,-0.00106918067987323,-2.248336106628145,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,5000,0,oracle,0.0480616050202914,0.0483371687038072,0.000275563683515799,0.5733551415926648,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,5000,0,selected,0.0476431941957824,0.0419726867132917,-0.005670507482490698,-11.902030454105613,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,5000,1,mean_trials,0.04947269518193552,0.049321738247736016,-0.00015095693419950318,-0.3051318179540452,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,5000,1,oracle,0.0496093516910869,0.0495888280879968,-2.052360309010015e-05,-0.0413704319659302,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,5000,1,selected,0.0494972570089299,0.0493060656582081,-0.0001911913507217991,-0.3862665575332909,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,5000,2,mean_trials,0.04778986288257593,0.04753973085092628,-0.0002501320316496483,-0.5233997684074667,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,5000,2,oracle,0.0483659362421817,0.0490529099701673,0.0006869737279856028,1.420366856015635,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,5000,2,selected,0.0480523845620002,0.0469501953920724,-0.0011021891699277975,-2.2937241928247785,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,5000,3,mean_trials,0.04821922474891398,0.04809307196058966,-0.00012615278832431992,-0.2616234271314393,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,5000,3,oracle,0.0484977533947131,0.0488723352967075,0.0003745819019944016,0.772369596063054,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,5000,3,selected,0.0482957538914142,0.0482489201224108,-4.683376900340569e-05,-0.09697285005365985,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,5000,4,mean_trials,0.04883205946956608,0.048582173309810385,-0.00024988615975569256,-0.5117256213849238,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,5000,4,oracle,0.0491840803330472,0.0492312632155714,4.718288252419933e-05,0.09593120823791587,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,5000,4,selected,0.0486492698234915,0.0484644042840288,-0.00018486553946269607,-0.3799965346518504,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,25000,0,mean_trials,0.047948232972030894,0.046970442486654225,-0.0009777904853766686,-2.039262814850825,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,25000,0,oracle,0.0483524441372304,0.0486035791681231,0.0002511350308926977,0.5193843566210312,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,25000,0,selected,0.0480821606613034,0.0483349154046205,0.0002527547433171032,0.5256725984040909,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,25000,1,mean_trials,0.04948421720867931,0.04930141068505868,-0.00018280652362062666,-0.36942389701693257,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,25000,1,oracle,0.0496034264397304,0.0494465897642586,-0.00015683667547179703,-0.31618113249163976,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,25000,1,selected,0.0495709646798514,0.04934240831198,-0.00022855636787139783,-0.46106903375293157,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,25000,2,mean_trials,0.048049445130405634,0.04720457530718656,-0.0008448698232190743,-1.7583341928842413,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,25000,2,oracle,0.0482725929488485,0.0485092424842262,0.000236649535377699,0.4902358065340761,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,25000,2,selected,0.048268031551987,0.0471067040100441,-0.001161327541942904,-2.40599731251128,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,25000,3,mean_trials,0.04851209193446469,0.0483374960177491,-0.00017459591671559194,-0.3599018507621867,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,25000,3,oracle,0.0486758839879683,0.049021891438281,0.0003460074503126992,0.7108395820776984,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,25000,3,selected,0.0485903261863413,0.047981058348683,-0.0006092678376583005,-1.2538871118538923,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,25000,4,mean_trials,0.04890738616504857,0.048585098258509915,-0.00032228790653865413,-0.658975937603829,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,25000,4,oracle,0.0490627737019236,0.0491295893103574,6.681560843380119e-05,0.13618391988951403,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,25000,4,selected,0.0489872354034675,0.0485566281576081,-0.0004306072458594018,-0.8790192839274245,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,50000,0,mean_trials,0.04787952505980174,0.046891215607970896,-0.0009883094518308433,-2.0641588457622344,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,50000,0,oracle,0.0481655272874161,0.0474797463174923,-0.0006857809699237979,-1.4238003994673751,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,50000,0,selected,0.0478595220186411,0.0467003686645732,-0.001159153354067896,-2.4219910796777504,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,50000,1,mean_trials,0.049559077492522,0.04934500700179302,-0.000214070490728982,-0.4319501119876237,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,50000,1,oracle,0.0496109448986687,0.0496941396180328,8.319471936409778e-05,0.16769428506960427,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,50000,1,selected,0.0495915981482375,0.0493352247024334,-0.0002563734458040992,-0.5169695177754839,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,50000,2,mean_trials,0.04806999392792924,0.04756248371076573,-0.0005075102171635121,-1.0557734164152714,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,50000,2,oracle,0.0482486741337078,0.0489253248936401,0.0006766507599322985,1.4024235320065974,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,50000,2,selected,0.0480275813113693,0.0473166167226708,-0.0007109645886985011,-1.480325615585806,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,50000,3,mean_trials,0.04854735558337657,0.04794173019821153,-0.0006056253851650373,-1.2474940764279518,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,50000,3,oracle,0.0486818624762172,0.0482934230383434,-0.0003884394378737971,-0.7979140856896414,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,50000,3,selected,0.0485512186948643,0.0481434844027911,-0.00040773429207319883,-0.839802384026106,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,50000,4,mean_trials,0.049048793133979286,0.04859703533152744,-0.0004517578024518451,-0.9210375497269536,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,50000,4,oracle,0.0491426631030112,0.049197726249421,5.506314640980198e-05,0.11204754267057213,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,50000,4,selected,0.0490591141189214,0.0484794179763264,-0.0005796961425950029,-1.181627823914216,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,100000,0,mean_trials,0.047821592779807895,0.04743148302188975,-0.0003901097579181445,-0.8157606956221328,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,100000,0,oracle,0.0481722979799973,0.0487543251544739,0.0005820271744765987,1.2082196591872683,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,100000,0,selected,0.0477056968021734,0.0473658050634949,-0.0003398917386785022,-0.7124762061184634,0.0466604711186673
ml,kmeans_templates,context,brutal,0.05,100000,1,mean_trials,0.04953166007310124,0.04927947232476563,-0.0002521877483356097,-0.5091445511081574,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,100000,1,oracle,0.0495876905022221,0.0494740390672044,-0.00011365143501770175,-0.22919283771162696,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,100000,1,selected,0.0495842447652307,0.0493229331441216,-0.0002613116211090949,-0.5270053468522948,0.0493162344238843
ml,kmeans_templates,context,brutal,0.05,100000,2,mean_trials,0.04798578654994939,0.047190478353359065,-0.0007953081965903219,-1.6573828497371181,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,100000,2,oracle,0.0482190250719937,0.0480735448564393,-0.0001454802155544041,-0.3017070862324446,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,100000,2,selected,0.0476884129403235,0.0469202889758076,-0.0007681239645159002,-1.61071404384356,0.046883262473433
ml,kmeans_templates,context,brutal,0.05,100000,3,mean_trials,0.04856065763744457,0.0481285780070123,-0.00043207963043227077,-0.8897730209055058,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,100000,3,oracle,0.048621606627232,0.0487915188546517,0.00016991222741970236,0.34945827422440184,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,100000,3,selected,0.048516130643604,0.0485800923351318,6.396169152780157e-05,0.13183592895661764,0.0481144194008443
ml,kmeans_templates,context,brutal,0.05,100000,4,mean_trials,0.04905383542929254,0.04847126370972554,-0.0005825717195670002,-1.187617062903744,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,100000,4,oracle,0.0491489753287041,0.0490756762553656,-7.329907333850083e-05,-0.14913652390163368,0.0484927499264902
ml,kmeans_templates,context,brutal,0.05,100000,4,selected,0.0490470855052983,0.0488022932263337,-0.00024479227896460204,-0.49909648339483575,0.0484927499264902
ml,kmeans_templates,context,extreme,0.05,5000,0,mean_trials,0.04864643575050363,0.04773198217913896,-0.0009144535713646734,-1.8797956258392603,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,5000,0,oracle,0.049326198033668,0.0492244150554746,-0.00010178297819340293,-0.2063466925302658,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,5000,0,selected,0.0490541502701145,0.0456527273834309,-0.0034014228866835958,-6.9340165265401845,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,5000,1,mean_trials,0.04964516255572009,0.04936906110826057,-0.0002761014474595147,-0.5561497500378362,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,5000,1,oracle,0.0497955278032481,0.0496837497166774,-0.00011177808657070187,-0.2244741475828091,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,5000,1,selected,0.0497475215609072,0.0493351355169776,-0.00041238604392959677,-0.8289579681365667,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,5000,2,mean_trials,0.04843633196503331,0.04749669643585316,-0.0009396355291801523,-1.9399394856292687,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,5000,2,oracle,0.049495123449763,0.0489022483694645,-0.0005928750802984967,-1.197845442087357,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,5000,2,selected,0.0495469780670988,0.0452988642864393,-0.0042481137806595,-8.573910955591497,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,5000,3,mean_trials,0.04891358602317836,0.04830561905439096,-0.000607966968787399,-1.242940905006036,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,5000,3,oracle,0.0493269706484246,0.0488564204545207,-0.0004705501939039,-0.9539409935747359,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,5000,3,selected,0.0490597613906865,0.0483678465544491,-0.0006919148362374006,-1.4103510017656826,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,5000,4,mean_trials,0.04929720296959185,0.04888014674354836,-0.00041705622604348846,-0.8460038316996252,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,5000,4,oracle,0.0496352024539024,0.049244271884839,-0.00039093056906339824,-0.78760748367344,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,5000,4,selected,0.0496403193850583,0.0492172943721974,-0.00042302501286090033,-0.8521802802667514,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,25000,0,mean_trials,0.049032371430095714,0.04757963316847735,-0.001452738261618361,-2.962814604407815,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,25000,0,oracle,0.0492946833229581,0.0482607213125009,-0.001033962010457197,-2.0975122280086707,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,25000,0,selected,0.0492856558437573,0.0472454626658529,-0.0020401931779043952,-4.139527298514815,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,25000,1,mean_trials,0.04975674818455899,0.04943665501788955,-0.0003200931666694426,-0.6433160894722157,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,25000,1,oracle,0.0498412457984313,0.0495079029034495,-0.00033334289498179737,-0.6688093157420415,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,25000,1,selected,0.0498327436551178,0.0494201449052254,-0.0004125987498923983,-0.8279671549853037,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,25000,2,mean_trials,0.04880774926150964,0.04798902159449844,-0.0008187276670111945,-1.6774542555209624,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,25000,2,oracle,0.0492371745640478,0.0491084044639163,-0.0001287701001315006,-0.2615302386289372,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,25000,2,selected,0.0492467762462608,0.0475197048653614,-0.001727071380899406,-3.5069734763207747,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,25000,3,mean_trials,0.04914734763948371,0.04811446837559373,-0.0010328792638899797,-2.1015971634249317,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,25000,3,oracle,0.0493484042585912,0.0489313469577958,-0.00041705730079540093,-0.8451282408443719,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,25000,3,selected,0.0493557487786131,0.048513526084675,-0.000842222693938105,-1.7064328163998153,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,25000,4,mean_trials,0.049533319486209836,0.048643817860123686,-0.0008895016260861491,-1.7957642155070748,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,25000,4,oracle,0.0496575298804993,0.0495131497150196,-0.0001443801654796989,-0.29075180708172427,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,25000,4,selected,0.0496227856275475,0.0490172070399421,-0.0006055785876054043,-1.220363951654549,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,50000,0,mean_trials,0.04907413823947551,0.04747813306937275,-0.0015960051701027628,-3.252232698034272,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,50000,0,oracle,0.0492756723289099,0.0490765398741452,-0.00019913245476469582,-0.4041192039664274,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,50000,0,selected,0.0491239506361214,0.0471886808071457,-0.001935269828975697,-3.939564721312685,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,50000,1,mean_trials,0.04978149406670297,0.04934603563611069,-0.00043545843059228373,-0.8747395769375793,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,50000,1,oracle,0.0498240532524049,0.0497572324297056,-6.682082269929973e-05,-0.13411358237113002,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,50000,1,selected,0.049815105695629,0.0496042061213611,-0.00021089957426789763,-0.4233647029808529,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,50000,2,mean_trials,0.04911754471648068,0.047556150475390156,-0.0015613942410905232,-3.1788931024612475,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,50000,2,oracle,0.0493626175992289,0.0492814567170238,-8.116088220509743e-05,-0.16441770342090864,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,50000,2,selected,0.0490678867269285,0.0472338469814878,-0.0018340397454407048,-3.737759801328844,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,50000,3,mean_trials,0.0492058401965914,0.04855486247966591,-0.0006509777169254882,-1.3229684003456625,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,50000,3,oracle,0.0493716664425471,0.0491238559042744,-0.00024781053827269833,-0.5019286488153503,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,50000,3,selected,0.0492704264476336,0.0484066252491301,-0.0008638011985035027,-1.7531839295557587,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,50000,4,mean_trials,0.049650561486534774,0.048768064642958055,-0.0008824968435767189,-1.777415636711484,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,50000,4,oracle,0.0497158917020083,0.0493426592003566,-0.0003732325016516935,-0.7507307801875686,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,50000,4,selected,0.0496745848427729,0.0488892146501356,-0.0007853701926373025,-1.5810302091564739,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,100000,0,mean_trials,0.04923458504178643,0.04800741588662598,-0.001227169155160454,-2.492494156534334,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,100000,0,oracle,0.0493705351354891,0.0493267231099224,-4.3812025566698776e-05,-0.08874124099822711,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,100000,0,selected,0.0492181984934379,0.0473172028949101,-0.0019009955985277993,-3.862383542504614,0.0471409906431615
ml,kmeans_templates,context,extreme,0.05,100000,1,mean_trials,0.04978297076506492,0.0492419716707556,-0.0005409990943093176,-1.0867151678480436,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,100000,1,oracle,0.0498153912289691,0.0494640584939903,-0.00035133273497880285,-0.7052694484801971,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,100000,1,selected,0.0497733670417644,0.0494173978197803,-0.00035596922198410236,-0.7151801116557207,0.049408615419236
ml,kmeans_templates,context,extreme,0.05,100000,2,mean_trials,0.04912766884412132,0.047802119483847945,-0.0013255493602733759,-2.698172723153732,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,100000,2,oracle,0.049312064944748,0.0492528932069558,-5.9171737792199086e-05,-0.11999444326352672,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,100000,2,selected,0.0491712364505325,0.0472464239989747,-0.001924812451557803,-3.9145089497479133,0.0472092083079514
ml,kmeans_templates,context,extreme,0.05,100000,3,mean_trials,0.04922274131726008,0.04860718516659031,-0.0006155561506697715,-1.2505523548602628,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,100000,3,oracle,0.0493705124916058,0.0498030924695004,0.00043257997789459407,0.8761909813436578,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,100000,3,selected,0.0491013110293444,0.0483939399026855,-0.000707371126658897,-1.440635925660215,0.048278926861906
ml,kmeans_templates,context,extreme,0.05,100000,4,mean_trials,0.04961890919049029,0.04891808273109903,-0.0007008264593912628,-1.4124181100006519,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,100000,4,oracle,0.0496751808661727,0.0493799554351851,-0.0002952254309876029,-0.5943117384573883,0.0488470168479899
ml,kmeans_templates,context,extreme,0.05,100000,4,selected,0.049578684759473,0.0489137753076766,-0.0006649094517964041,-1.3411195860119298,0.0488470168479899
ml,kmeans_templates,context,high,0.05,5000,0,mean_trials,0.04907862879655722,0.04838627877031127,-0.0006923500262459512,-1.4106955373914567,0.0483407652012639
ml,kmeans_templates,context,high,0.05,5000,0,oracle,0.0496926079576914,0.049219887824148,-0.0004727201335434014,-0.9512886382334337,0.0483407652012639
ml,kmeans_templates,context,high,0.05,5000,0,selected,0.049355805060856,0.0483868200612955,-0.0009689849995605029,-1.9632645002259381,0.0483407652012639
ml,kmeans_templates,context,high,0.05,5000,1,mean_trials,0.04973692803229331,0.049403822003579824,-0.00033310602871348266,-0.6697358318897436,0.0494328812879498
ml,kmeans_templates,context,high,0.05,5000,1,oracle,0.0498719331105566,0.0496828284781124,-0.00018910463244419667,-0.3791804741656748,0.0494328812879498
ml,kmeans_templates,context,high,0.05,5000,1,selected,0.0498340763343122,0.0496347142609111,-0.00019936207340109924,-0.40005170771838444,0.0494328812879498
ml,kmeans_templates,context,high,0.05,5000,2,mean_trials,0.049235660753536505,0.04849250167999868,-0.0007431590735378218,-1.509391896369426,0.0484716154000644
ml,kmeans_templates,context,high,0.05,5000,2,oracle,0.0498609143015772,0.0496631281497605,-0.0001977861518166965,-0.39667574208610157,0.0484716154000644
ml,kmeans_templates,context,high,0.05,5000,2,selected,0.0497762532488365,0.0455970005337141,-0.0041792527151224,-8.396077330750257,0.0484716154000644
ml,kmeans_templates,context,high,0.05,5000,3,mean_trials,0.049347726417320756,0.048858772289736764,-0.0004889541275839918,-0.9908341540378885,0.0487627254693241
ml,kmeans_templates,context,high,0.05,5000,3,oracle,0.0497994406885395,0.0494584926494884,-0.00034094803905109633,-0.6846423058915193,0.0487627254693241
ml,kmeans_templates,context,high,0.05,5000,3,selected,0.0496304118058319,0.0486893959165236,-0.000941015889308297,-1.896046909684762,0.0487627254693241
ml,kmeans_templates,context,high,0.05,5000,4,mean_trials,0.049523565331368605,0.049174852687009454,-0.0003487126443591504,-0.704134773063831,0.0492230940860696
ml,kmeans_templates,context,high,0.05,5000,4,oracle,0.0498451832917674,0.0496468832662672,-0.0001983000255002046,-0.3978318714156609,0.0492230940860696
ml,kmeans_templates,context,high,0.05,5000,4,selected,0.04967864655137,0.0491655194780679,-0.0005131270733020957,-1.0328926187059038,0.0492230940860696
ml,kmeans_templates,context,high,0.05,25000,0,mean_trials,0.049460372488308424,0.04842672163061916,-0.001033650857689264,-2.089856597690608,0.0483407652012639
ml,kmeans_templates,context,high,0.05,25000,0,oracle,0.0497420936249224,0.0488880814836433,-0.0008540121412791007,-1.7168801693767328,0.0483407652012639
ml,kmeans_templates,context,high,0.05,25000,0,selected,0.0493884628648688,0.0477623781121248,-0.0016260847527440059,-3.292438473319401,0.0483407652012639
ml,kmeans_templates,context,high,0.05,25000,1,mean_trials,0.04983157290715612,0.04920515136654291,-0.000626421540613209,-1.2570775997384802,0.0494328812879498
ml,kmeans_templates,context,high,0.05,25000,1,oracle,0.0499356846145456,0.0495023123316292,-0.00043337228291639995,-0.8678609020014604,0.0494328812879498
ml,kmeans_templates,context,high,0.05,25000,1,selected,0.0499413655239354,0.0494419887399104,-0.0004993767840250005,-0.9999261709927897,0.0494328812879498
ml,kmeans_templates,context,high,0.05,25000,2,mean_trials,0.04967904846042915,0.04886721905564943,-0.0008118294047797167,-1.6341484588344384,0.0484716154000644
ml,kmeans_templates,context,high,0.05,25000,2,oracle,0.0498667561953363,0.049419431046599,-0.00044732514873729867,-0.8970408000573615,0.0484716154000644
ml,kmeans_templates,context,high,0.05,25000,2,selected,0.0498411181208314,0.0485917817440986,-0.0012493363767327945,-2.5066379403928876,0.0484716154000644
ml,kmeans_templates,context,high,0.05,25000,3,mean_trials,0.04962668177942723,0.04890412582448596,-0.0007225559549412716,-1.4559828081046668,0.0487627254693241
ml,kmeans_templates,context,high,0.05,25000,3,oracle,0.0498980809827265,0.0493361465923251,-0.0005619343904013988,-1.1261643320430033,0.0487627254693241
ml,kmeans_templates,context,high,0.05,25000,3,selected,0.0495260475341111,0.048930245645235,-0.0005958018888760977,-1.2030071417787553,0.0487627254693241
ml,kmeans_templates,context,high,0.05,25000,4,mean_trials,0.04977806344870038,0.04906218130052516,-0.0007158821481752231,-1.4381478478225402,0.0492230940860696
ml,kmeans_templates,context,high,0.05,25000,4,oracle,0.0499025407226997,0.0495737301939569,-0.00032881052874279837,-0.6589053863408378,0.0492230940860696
ml,kmeans_templates,context,high,0.05,25000,4,selected,0.049841800920441,0.0492595686130442,-0.0005822323073967975,-1.168160653597117,0.0492230940860696
ml,kmeans_templates,context,high,0.05,50000,0,mean_trials,0.04947419705199988,0.048315873794328064,-0.0011583232576718172,-2.3412674215902096,0.0483407652012639
ml,kmeans_templates,context,high,0.05,50000,0,oracle,0.0497575838327996,0.0492787978238352,-0.00047878600896440054,-0.96223725527603,0.0483407652012639
ml,kmeans_templates,context,high,0.05,50000,0,selected,0.0493198871537922,0.048421330641487,-0.0008985565123052,-1.8218949072273174,0.0483407652012639
ml,kmeans_templates,context,high,0.05,50000,1,mean_trials,0.049886615355059165,0.04934097006988058,-0.0005456452851785865,-1.0937709068756272,0.0494328812879498
ml,kmeans_templates,context,high,0.05,50000,1,oracle,0.0499415487049454,0.0496750808171632,-0.0002664678877822013,-0.5335595204635988,0.0494328812879498
ml,kmeans_templates,context,high,0.05,50000,1,selected,0.0499396987687697,0.0496898306412974,-0.0002498681274722969,-0.5003396769156215,0.0494328812879498
ml,kmeans_templates,context,high,0.05,50000,2,mean_trials,0.04964598460339867,0.04874190496483408,-0.0009040796385645852,-1.821052892367641,0.0484716154000644
ml,kmeans_templates,context,high,0.05,50000,2,oracle,0.0498323471483284,0.04960232055878,-0.00023002658954839744,-0.4616009534202998,0.0484716154000644
ml,kmeans_templates,context,high,0.05,50000,2,selected,0.0497436894577838,0.0486956099296345,-0.0010480795281492955,-2.1069597763526846,0.0484716154000644
ml,kmeans_templates,context,high,0.05,50000,3,mean_trials,0.049760726813813286,0.04891101807700622,-0.0008497087368070644,-1.7075890792077222,0.0487627254693241
ml,kmeans_templates,context,high,0.05,50000,3,oracle,0.0499149267448793,0.049524386229608,-0.00039054051527129957,-0.782412277728855,0.0487627254693241
ml,kmeans_templates,context,high,0.05,50000,3,selected,0.049802166146686,0.0493088702957855,-0.0004932958509005006,-0.9905108332990173,0.0487627254693241
ml,kmeans_templates,context,high,0.05,50000,4,mean_trials,0.04983680325280311,0.04914341627609166,-0.000693386976711452,-1.3913151154462378,0.0492230940860696
ml,kmeans_templates,context,high,0.05,50000,4,oracle,0.0499202817653533,0.0494560362134294,-0.0004642455519238975,-0.9299738212737868,0.0492230940860696
ml,kmeans_templates,context,high,0.05,50000,4,selected,0.049922001647563,0.0491996247611758,-0.0007223768863871965,-1.4470110623508228,0.0492230940860696
ml,kmeans_templates,context,high,0.05,100000,0,mean_trials,0.049744480517730214,0.0485680047799719,-0.001176475737758316,-2.365037739893554,0.0483407652012639
ml,kmeans_templates,context,high,0.05,100000,0,oracle,0.0498015048618468,0.0495742783256008,-0.00022722653624599604,-0.45626439778544825,0.0483407652012639
ml,kmeans_templates,context,high,0.05,100000,0,selected,0.0497880326580476,0.0484423008356485,-0.001345731822399096,-2.7029222697787714,0.0483407652012639
ml,kmeans_templates,context,high,0.05,100000,1,mean_trials,0.04992478106012523,0.04933595258488504,-0.000588828475240194,-1.1794312618638392,0.0494328812879498
ml,kmeans_templates,context,high,0.05,100000,1,oracle,0.0499440989294207,0.0496047620111321,-0.0003393369182886005,-0.6794334577306919,0.0494328812879498
ml,kmeans_templates,context,high,0.05,100000,1,selected,0.0499241854667361,0.0495372043664125,-0.00038698110032359817,-0.7751375344549971,0.0494328812879498
ml,kmeans_templates,context,high,0.05,100000,2,mean_trials,0.04979675287444104,0.048661329526000406,-0.001135423348440634,-2.2801152342272655,0.0484716154000644
ml,kmeans_templates,context,high,0.05,100000,2,oracle,0.0499257670162228,0.0495025858364375,-0.0004231811797852994,-0.8476207879746577,0.0484716154000644
ml,kmeans_templates,context,high,0.05,100000,2,selected,0.0498920041455975,0.0484820096343918,-0.0014099945112057005,-2.8260931492969883,0.0484716154000644
ml,kmeans_templates,context,high,0.05,100000,3,mean_trials,0.049860203254599306,0.0491686356519252,-0.0006915676026741091,-1.3870132039831107,0.0487627254693241
ml,kmeans_templates,context,high,0.05,100000,3,oracle,0.0499258305959079,0.0498498143472262,-7.601624868169843e-05,-0.15225835559344505,0.0487627254693241
ml,kmeans_templates,context,high,0.05,100000,3,selected,0.0499100718290431,0.0496340909991383,-0.0002759808299047997,-0.5529561865791668,0.0487627254693241
ml,kmeans_templates,context,high,0.05,100000,4,mean_trials,0.049882238187313396,0.04925534055967408,-0.0006268976276393168,-1.2567552107129714,0.0492230940860696
ml,kmeans_templates,context,high,0.05,100000,4,oracle,0.0499395804145973,0.049487120213416,-0.0004524602011812956,-0.906015223646216,0.0492230940860696
