dataset,noise_mode,noise_axis,noise_level,ctr,train_size,seed,method,reward,initial_reward,metric
ml,kmeans_templates,combined,extreme,0.05,5000,1,opc,0.04785190225224794,0.0477720022195072,mean_trials
ml,kmeans_templates,combined,extreme,0.05,5000,2,no_propensity,0.04713139572686302,0.0468224388100205,mean_trials
ml,kmeans_templates,combined,extreme,0.05,5000,2,opc,0.04678925718421641,0.0468224388100205,mean_trials
ml,kmeans_templates,combined,extreme,0.05,5000,3,no_propensity,0.04781418630991918,0.0476569546621607,mean_trials
ml,kmeans_templates,combined,extreme,0.05,5000,3,opc,0.047762455112541,0.0476569546621607,mean_trials
ml,kmeans_templates,combined,extreme,0.05,5000,4,no_propensity,0.04676710057756052,0.0463574283847847,mean_trials
ml,kmeans_templates,combined,extreme,0.05,5000,4,opc,0.046287448418153535,0.0463574283847847,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,0,no_propensity,0.04597946909290486,0.0451021576054243,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,0,opc,0.04539038015933491,0.0451021576054243,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,1,no_propensity,0.04815284381554151,0.0477720022195072,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,1,opc,0.04777532326282582,0.0477720022195072,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,2,no_propensity,0.04735443638134959,0.0468224388100205,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,2,opc,0.046912818923547484,0.0468224388100205,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,3,no_propensity,0.0480652878147223,0.0476569546621607,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,3,opc,0.04780732777239532,0.0476569546621607,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,4,no_propensity,0.047129312821185154,0.0463574283847847,mean_trials
ml,kmeans_templates,combined,extreme,0.05,25000,4,opc,0.04652104124425781,0.0463574283847847,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,0,no_propensity,0.04571978398540386,0.0451021576054243,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,0,opc,0.045713983131791244,0.0451021576054243,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,1,no_propensity,0.04819198727850618,0.0477720022195072,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,1,opc,0.047752530940001,0.0477720022195072,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,2,no_propensity,0.04738658927076658,0.0468224388100205,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,2,opc,0.04703498414962569,0.0468224388100205,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,3,no_propensity,0.048066190942606175,0.0476569546621607,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,3,opc,0.047704824162260503,0.0476569546621607,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,4,no_propensity,0.047217324079153085,0.0463574283847847,mean_trials
ml,kmeans_templates,combined,extreme,0.05,50000,4,opc,0.04655321531301505,0.0463574283847847,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,0,no_propensity,0.045974100839441076,0.0451021576054243,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,0,opc,0.045374652423158454,0.0451021576054243,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,1,no_propensity,0.048244553550964416,0.0477720022195072,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,1,opc,0.04790432882916576,0.0477720022195072,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,2,no_propensity,0.047458637930786356,0.0468224388100205,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,2,opc,0.04711193720685418,0.0468224388100205,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,3,no_propensity,0.04803791327832447,0.0476569546621607,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,3,opc,0.04779674396519828,0.0476569546621607,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,4,no_propensity,0.047121487970726295,0.0463574283847847,mean_trials
ml,kmeans_templates,combined,extreme,0.05,100000,4,opc,0.04673557804657541,0.0463574283847847,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,0,no_propensity,0.04686399972322339,0.0456478618068448,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,0,opc,0.04595676483003771,0.0456478618068448,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,1,no_propensity,0.04852697501779214,0.0479894558651901,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,1,opc,0.04811293513060003,0.0479894558651901,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,2,no_propensity,0.047911041867689484,0.0467197937920064,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,2,opc,0.046633837611967044,0.0467197937920064,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,3,no_propensity,0.04816833674993033,0.0472903071338551,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,3,opc,0.04746746895665518,0.0472903071338551,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,4,no_propensity,0.04812210743109904,0.046938630668035,mean_trials
ml,kmeans_templates,combined,high,0.05,5000,4,opc,0.04705276878556372,0.046938630668035,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,0,no_propensity,0.047937407143776936,0.0456478618068448,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,0,opc,0.045913188968673364,0.0456478618068448,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,1,no_propensity,0.0491405530640777,0.0479894558651901,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,1,opc,0.04808641001685608,0.0479894558651901,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,2,no_propensity,0.04850664531494686,0.0467197937920064,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,2,opc,0.047279340910240115,0.0467197937920064,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,3,no_propensity,0.04871939026294238,0.0472903071338551,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,3,opc,0.047400389830402366,0.0472903071338551,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,4,no_propensity,0.04884738620931354,0.046938630668035,mean_trials
ml,kmeans_templates,combined,high,0.05,25000,4,opc,0.04742185288626431,0.046938630668035,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,0,no_propensity,0.04849103364716364,0.0456478618068448,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,0,opc,0.04639560180586127,0.0456478618068448,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,1,no_propensity,0.04928396702686047,0.0479894558651901,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,1,opc,0.04806140169358256,0.0479894558651901,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,2,no_propensity,0.04887905718926135,0.0467197937920064,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,2,opc,0.046958805250470914,0.0467197937920064,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,3,no_propensity,0.04906542611902119,0.0472903071338551,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,3,opc,0.047530841930304484,0.0472903071338551,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,4,no_propensity,0.04912917670195168,0.046938630668035,mean_trials
ml,kmeans_templates,combined,high,0.05,50000,4,opc,0.04723847877318978,0.046938630668035,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,0,no_propensity,0.048656898456669165,0.0456478618068448,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,0,opc,0.046977466128271764,0.0456478618068448,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,1,no_propensity,0.04948090130000277,0.0479894558651901,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,1,opc,0.04818292759135276,0.0479894558651901,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,2,no_propensity,0.04899140954415687,0.0467197937920064,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,2,opc,0.04743032663906259,0.0467197937920064,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,3,no_propensity,0.04917740346178891,0.0472903071338551,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,3,opc,0.047793399703618,0.0472903071338551,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,4,no_propensity,0.049382731449022194,0.046938630668035,mean_trials
ml,kmeans_templates,combined,high,0.05,100000,4,opc,0.04757149544361403,0.046938630668035,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,0,no_propensity,0.04958359081617046,0.0491980080391786,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,0,opc,0.04919086173730488,0.0491980080391786,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,1,no_propensity,0.04961913142328306,0.0493234520724208,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,1,opc,0.04942959193674166,0.0493234520724208,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,2,no_propensity,0.04963072646559922,0.0492421747865324,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,2,opc,0.04919373972882825,0.0492421747865324,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,3,no_propensity,0.04973039917634551,0.0492054216827995,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,3,opc,0.04946172730752679,0.0492054216827995,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,4,no_propensity,0.04955117417225318,0.049313461619669,mean_trials
ml,kmeans_templates,combined,low,0.05,5000,4,opc,0.04930050067542349,0.049313461619669,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,0,no_propensity,0.049739520513834345,0.0491980080391786,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,0,opc,0.0491688204269264,0.0491980080391786,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,1,no_propensity,0.04982786333410655,0.0493234520724208,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,1,opc,0.049269753209880494,0.0493234520724208,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,2,no_propensity,0.04976447429234373,0.0492421747865324,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,2,opc,0.04921120661676686,0.0492421747865324,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,3,no_propensity,0.04974598240166582,0.0492054216827995,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,3,opc,0.0493291583307492,0.0492054216827995,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,4,no_propensity,0.04983475994889403,0.049313461619669,mean_trials
ml,kmeans_templates,combined,low,0.05,25000,4,opc,0.04934827322627213,0.049313461619669,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,0,no_propensity,0.04989401940350982,0.0491980080391786,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,0,opc,0.04911624022094924,0.0491980080391786,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,1,no_propensity,0.04985974181071609,0.0493234520724208,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,1,opc,0.049407578172344105,0.0493234520724208,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,2,no_propensity,0.04990576032621838,0.0492421747865324,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,2,opc,0.04929109644613044,0.0492421747865324,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,3,no_propensity,0.049895965849003895,0.0492054216827995,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,3,opc,0.049141988657611047,0.0492054216827995,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,4,no_propensity,0.049921521854183526,0.049313461619669,mean_trials
ml,kmeans_templates,combined,low,0.05,50000,4,opc,0.04906589283642478,0.049313461619669,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,0,no_propensity,0.04992742563904644,0.0491980080391786,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,0,opc,0.04927602618692984,0.0491980080391786,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,1,no_propensity,0.0499356214805979,0.0493234520724208,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,1,opc,0.049375947250964905,0.0493234520724208,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,2,no_propensity,0.04993276290986821,0.0492421747865324,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,2,opc,0.049265483841126625,0.0492421747865324,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,3,no_propensity,0.04993163383609238,0.0492054216827995,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,3,opc,0.049424741323079426,0.0492054216827995,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,4,no_propensity,0.04994736956563245,0.049313461619669,mean_trials
ml,kmeans_templates,combined,low,0.05,100000,4,opc,0.04939567764324678,0.049313461619669,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,0,no_propensity,0.048554869707448316,0.047819037623913,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,0,opc,0.047994082687952896,0.047819037623913,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,1,no_propensity,0.04897287474206416,0.048585671698699,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,1,opc,0.048778354644219195,0.048585671698699,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,2,no_propensity,0.048733369990488225,0.0480506136646491,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,2,opc,0.048250299724871305,0.0480506136646491,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,3,no_propensity,0.04875578797508921,0.0481034871888418,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,3,opc,0.04844476120389824,0.0481034871888418,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,4,no_propensity,0.04905141524176559,0.0482533546384371,mean_trials
ml,kmeans_templates,combined,medium,0.05,5000,4,opc,0.0482598443439219,0.0482533546384371,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,0,no_propensity,0.04908921043161733,0.047819037623913,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,0,opc,0.04792347406087541,0.047819037623913,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,1,no_propensity,0.0493358835984518,0.048585671698699,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,1,opc,0.04868598646237964,0.048585671698699,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,2,no_propensity,0.04913249276841032,0.0480506136646491,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,2,opc,0.048266213713090124,0.0480506136646491,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,3,no_propensity,0.049340065918710964,0.0481034871888418,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,3,opc,0.04811172547446828,0.0481034871888418,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,4,no_propensity,0.049365547450848576,0.0482533546384371,mean_trials
ml,kmeans_templates,combined,medium,0.05,25000,4,opc,0.048332067310465715,0.0482533546384371,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,0,no_propensity,0.04945015279142539,0.047819037623913,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,0,opc,0.0480367357174163,0.047819037623913,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,1,no_propensity,0.04971267102538831,0.048585671698699,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,1,opc,0.0487165463791836,0.048585671698699,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,2,no_propensity,0.049614164792237,0.0480506136646491,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,2,opc,0.04814795170296467,0.0480506136646491,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,3,no_propensity,0.04958223217120135,0.0481034871888418,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,3,opc,0.04845524205536817,0.0481034871888418,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,4,no_propensity,0.04956166432373311,0.0482533546384371,mean_trials
ml,kmeans_templates,combined,medium,0.05,50000,4,opc,0.04842170519000473,0.0482533546384371,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,0,no_propensity,0.04966999624793597,0.047819037623913,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,0,opc,0.04826960902451459,0.047819037623913,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,1,no_propensity,0.04975508432989381,0.048585671698699,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,1,opc,0.04877322664311204,0.048585671698699,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,2,no_propensity,0.04975589102001875,0.0480506136646491,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,2,opc,0.04830584825033109,0.0480506136646491,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,3,no_propensity,0.049834497722008896,0.0481034871888418,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,3,opc,0.04864208522089328,0.0481034871888418,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,4,no_propensity,0.04971148894178061,0.0482533546384371,mean_trials
ml,kmeans_templates,combined,medium,0.05,100000,4,opc,0.04859486509777147,0.0482533546384371,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,0,no_propensity,0.047554308126852636,0.0466604711186673,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,0,opc,0.046485127446979406,0.0466604711186673,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,1,no_propensity,0.04947269518193552,0.0493162344238843,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,1,opc,0.049321738247736016,0.0493162344238843,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,2,no_propensity,0.04778986288257593,0.046883262473433,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,2,opc,0.04753973085092628,0.046883262473433,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,3,no_propensity,0.04821922474891398,0.0481144194008443,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,3,opc,0.04809307196058966,0.0481144194008443,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,4,no_propensity,0.04883205946956608,0.0484927499264902,mean_trials
ml,kmeans_templates,context,brutal,0.05,5000,4,opc,0.048582173309810385,0.0484927499264902,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,0,no_propensity,0.047948232972030894,0.0466604711186673,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,0,opc,0.046970442486654225,0.0466604711186673,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,1,no_propensity,0.04948421720867931,0.0493162344238843,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,1,opc,0.04930141068505868,0.0493162344238843,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,2,no_propensity,0.048049445130405634,0.046883262473433,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,2,opc,0.04720457530718656,0.046883262473433,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,3,no_propensity,0.04851209193446469,0.0481144194008443,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,3,opc,0.0483374960177491,0.0481144194008443,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,4,no_propensity,0.04890738616504857,0.0484927499264902,mean_trials
ml,kmeans_templates,context,brutal,0.05,25000,4,opc,0.048585098258509915,0.0484927499264902,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,0,no_propensity,0.04787952505980174,0.0466604711186673,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,0,opc,0.046891215607970896,0.0466604711186673,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,1,no_propensity,0.049559077492522,0.0493162344238843,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,1,opc,0.04934500700179302,0.0493162344238843,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,2,no_propensity,0.04806999392792924,0.046883262473433,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,2,opc,0.04756248371076573,0.046883262473433,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,3,no_propensity,0.04854735558337657,0.0481144194008443,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,3,opc,0.04794173019821153,0.0481144194008443,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,4,no_propensity,0.049048793133979286,0.0484927499264902,mean_trials
ml,kmeans_templates,context,brutal,0.05,50000,4,opc,0.04859703533152744,0.0484927499264902,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,0,no_propensity,0.047821592779807895,0.0466604711186673,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,0,opc,0.04743148302188975,0.0466604711186673,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,1,no_propensity,0.04953166007310124,0.0493162344238843,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,1,opc,0.04927947232476563,0.0493162344238843,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,2,no_propensity,0.04798578654994939,0.046883262473433,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,2,opc,0.047190478353359065,0.046883262473433,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,3,no_propensity,0.04856065763744457,0.0481144194008443,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,3,opc,0.0481285780070123,0.0481144194008443,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,4,no_propensity,0.04905383542929254,0.0484927499264902,mean_trials
ml,kmeans_templates,context,brutal,0.05,100000,4,opc,0.04847126370972554,0.0484927499264902,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,0,no_propensity,0.04864643575050363,0.0471409906431615,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,0,opc,0.04773198217913896,0.0471409906431615,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,1,no_propensity,0.04964516255572009,0.049408615419236,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,1,opc,0.04936906110826057,0.049408615419236,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,2,no_propensity,0.04843633196503331,0.0472092083079514,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,2,opc,0.04749669643585316,0.0472092083079514,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,3,no_propensity,0.04891358602317836,0.048278926861906,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,3,opc,0.04830561905439096,0.048278926861906,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,4,no_propensity,0.04929720296959185,0.0488470168479899,mean_trials
ml,kmeans_templates,context,extreme,0.05,5000,4,opc,0.04888014674354836,0.0488470168479899,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,0,no_propensity,0.049032371430095714,0.0471409906431615,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,0,opc,0.04757963316847735,0.0471409906431615,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,1,no_propensity,0.04975674818455899,0.049408615419236,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,1,opc,0.04943665501788955,0.049408615419236,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,2,no_propensity,0.04880774926150964,0.0472092083079514,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,2,opc,0.04798902159449844,0.0472092083079514,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,3,no_propensity,0.04914734763948371,0.048278926861906,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,3,opc,0.04811446837559373,0.048278926861906,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,4,no_propensity,0.049533319486209836,0.0488470168479899,mean_trials
ml,kmeans_templates,context,extreme,0.05,25000,4,opc,0.048643817860123686,0.0488470168479899,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,0,no_propensity,0.04907413823947551,0.0471409906431615,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,0,opc,0.04747813306937275,0.0471409906431615,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,1,no_propensity,0.04978149406670297,0.049408615419236,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,1,opc,0.04934603563611069,0.049408615419236,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,2,no_propensity,0.04911754471648068,0.0472092083079514,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,2,opc,0.047556150475390156,0.0472092083079514,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,3,no_propensity,0.0492058401965914,0.048278926861906,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,3,opc,0.04855486247966591,0.048278926861906,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,4,no_propensity,0.049650561486534774,0.0488470168479899,mean_trials
ml,kmeans_templates,context,extreme,0.05,50000,4,opc,0.048768064642958055,0.0488470168479899,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,0,no_propensity,0.04923458504178643,0.0471409906431615,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,0,opc,0.04800741588662598,0.0471409906431615,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,1,no_propensity,0.04978297076506492,0.049408615419236,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,1,opc,0.0492419716707556,0.049408615419236,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,2,no_propensity,0.04912766884412132,0.0472092083079514,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,2,opc,0.047802119483847945,0.0472092083079514,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,3,no_propensity,0.04922274131726008,0.048278926861906,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,3,opc,0.04860718516659031,0.048278926861906,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,4,no_propensity,0.04961890919049029,0.0488470168479899,mean_trials
ml,kmeans_templates,context,extreme,0.05,100000,4,opc,0.04891808273109903,0.0488470168479899,mean_trials
ml,kmeans_templates,context,high,0.05,5000,0,no_propensity,0.04907862879655722,0.0483407652012639,mean_trials
ml,kmeans_templates,context,high,0.05,5000,0,opc,0.04838627877031127,0.0483407652012639,mean_trials
ml,kmeans_templates,context,high,0.05,5000,1,no_propensity,0.04973692803229331,0.0494328812879498,mean_trials
ml,kmeans_templates,context,high,0.05,5000,1,opc,0.049403822003579824,0.0494328812879498,mean_trials
ml,kmeans_templates,context,high,0.05,5000,2,no_propensity,0.049235660753536505,0.0484716154000644,mean_trials
ml,kmeans_templates,context,high,0.05,5000,2,opc,0.04849250167999868,0.0484716154000644,mean_trials
ml,kmeans_templates,context,high,0.05,5000,3,no_propensity,0.049347726417320756,0.0487627254693241,mean_trials
ml,kmeans_templates,context,high,0.05,5000,3,opc,0.048858772289736764,0.0487627254693241,mean_trials
ml,kmeans_templates,context,high,0.05,5000,4,no_propensity,0.049523565331368605,0.0492230940860696,mean_trials
ml,kmeans_templates,context,high,0.05,5000,4,opc,0.049174852687009454,0.0492230940860696,mean_trials
ml,kmeans_templates,context,high,0.05,25000,0,no_propensity,0.049460372488308424,0.0483407652012639,mean_trials
ml,kmeans_templates,context,high,0.05,25000,0,opc,0.04842672163061916,0.0483407652012639,mean_trials
ml,kmeans_templates,context,high,0.05,25000,1,no_propensity,0.04983157290715612,0.0494328812879498,mean_trials
ml,kmeans_templates,context,high,0.05,25000,1,opc,0.04920515136654291,0.0494328812879498,mean_trials
ml,kmeans_templates,context,high,0.05,25000,2,no_propensity,0.04967904846042915,0.0484716154000644,mean_trials
ml,kmeans_templates,context,high,0.05,25000,2,opc,0.04886721905564943,0.0484716154000644,mean_trials
ml,kmeans_templates,context,high,0.05,25000,3,no_propensity,0.04962668177942723,0.0487627254693241,mean_trials
ml,kmeans_templates,context,high,0.05,25000,3,opc,0.04890412582448596,0.0487627254693241,mean_trials
ml,kmeans_templates,context,high,0.05,25000,4,no_propensity,0.04977806344870038,0.0492230940860696,mean_trials
ml,kmeans_templates,context,high,0.05,25000,4,opc,0.04906218130052516,0.0492230940860696,mean_trials
ml,kmeans_templates,context,high,0.05,50000,0,no_propensity,0.04947419705199988,0.0483407652012639,mean_trials
