dataset,noise_mode,noise_axis,noise_level,train_size,metric,reward,initial_reward,ctr,pct_vs_logging,pct_vs_ctr,restored_ctr,reward_over_ctr,action_delta,context_delta,conv_dr,conv_sndr,struggle,struggle_worse_than_logging,struggle_low_restore,n_seeds,reward_std,restored_ctr_std,pct_vs_logging_std,reward_se,restored_ctr_se
ml,kmeans_templates,context,medium,25000,mean_trials,0.04928126236845256,0.04927593719475566,0.05,0.010844590765166163,-1.4374752630948895,0.00378962885402524,0.985625247369051,,,,,True,0.6,1.0,5,0.00017464401489371913,0.1895970502909917,0.24919072464552453,7.810317783316834e-05,0.08479037855682074
ml,kmeans_templates,context,medium,25000,oracle,0.049578621078048404,0.04927593719475566,0.05,0.614585382551381,-0.8427578439032024,0.41331922936775956,0.991572421560968,,,,,False,0.0,0.0,5,0.0001320355369802033,0.15674774124793037,0.2813760090505064,5.904808722668437e-05,0.070099720949984
ml,kmeans_templates,context,medium,25000,selected,0.049260734409012304,0.04927593719475566,0.05,-0.03094005673340087,-1.478531181975401,-0.017804186571002623,0.9852146881802459,0.19991149306297298,0.2042851209640503,0.0494620010256767,0.04946222305297846,True,0.6,1.0,5,0.00016078117768520962,0.06471703845739926,0.1082005107604751,7.190352856132019e-05,0.028942339458642573
ml,kmeans_templates,context,medium,50000,mean_trials,0.04931784995659055,0.04927593719475566,0.05,0.08517460269872437,-1.364300086818909,0.05330719066383548,0.9863569991318109,,,,,True,0.2,1.0,5,0.00012264775738576005,0.08447516041732753,0.1353293774239011,5.484974456049227e-05,0.03777844022066877
ml,kmeans_templates,context,medium,50000,oracle,0.04964284530279298,0.04927593719475566,0.05,0.7448843211054221,-0.714309394414045,0.5059968878439374,0.9928569060558596,,,,,False,0.0,0.0,5,0.00013412396195078955,0.1403514776364331,0.26864241702418556,5.9982059266712146e-05,0.06276708894752119
ml,kmeans_templates,context,medium,50000,selected,0.049388968247050205,0.04927593719475566,0.05,0.22978879599225843,-1.2220635058996039,0.13947553312852692,0.9877793649410039,0.20551749169826503,0.2039381176233291,0.050067064166068986,0.050063329190015785,True,0.2,0.8,5,9.144139922922633e-05,0.1552614342972054,0.25039785569560014,4.089383692684939e-05,0.06943502427453371
ml,kmeans_templates,context,medium,100000,mean_trials,0.04938715497895106,0.04927593719475566,0.05,0.2256750705753034,-1.225690042097885,0.15982546491456678,0.9877430995790212,,,,,True,0.0,1.0,5,0.0001467830028024467,0.07187427911076158,0.09044210208509806,6.564335444156259e-05,0.03214315478509121
ml,kmeans_templates,context,medium,100000,oracle,0.049680037766171345,0.04927593719475566,0.05,0.8202866321063288,-0.639924467657324,0.5638614895759891,0.9936007553234267,,,,,False,0.0,0.0,5,0.00012158088348280267,0.1281853414268306,0.19902617492965238,5.437262404640563e-05,0.05732622742988262
ml,kmeans_templates,context,medium,100000,selected,0.04942545740283342,0.04927593719475566,0.05,0.30372702006895963,-1.149085194333166,0.19799629178785177,0.9885091480566682,0.21669501066207886,0.18698000013828273,0.04966461658477776,0.049660967290401405,True,0.2,0.6,5,0.00011188802690494039,0.14648804027092038,0.22692885156940823,5.003784680555442e-05,0.06551144318730093
ml,kmeans_templates,metadata,brutal,5000,mean_trials,0.04771475774292898,0.0477349773139495,0.05,-0.04082121529296895,-4.570484514142048,-0.018362083538431502,0.9542951548585796,,,,,True,0.6,1.0,5,0.0007137295051288203,0.03732625320973231,0.13346147813586817,0.00031918953820306534,0.01669280790446623
ml,kmeans_templates,metadata,brutal,5000,oracle,0.04835902706414968,0.0477349773139495,0.05,1.3160485359061371,-3.281945871700645,0.2615974270928089,0.9671805412829937,,,,,False,0.0,0.4,5,0.0004679704431803716,0.06255492752492794,0.7076344020139146,0.00020928274448240273,0.02797541405466231
ml,kmeans_templates,metadata,brutal,5000,selected,0.0473985659151675,0.0477349773139495,0.05,-0.711939834943547,-5.202868169665006,-0.13111614866801005,0.94797131830335,0.2050787895917892,0.20175428688526148,0.04824352785944932,0.04825930818915364,True,0.8,1.0,5,0.001135642410840706,0.17799842606011007,1.162500676637167,0.0005078747257543125,0.07960331611167523
ml,kmeans_templates,metadata,brutal,25000,mean_trials,0.047982501817241216,0.0477349773139495,0.05,0.5235651559355079,-4.034996365517568,0.09290779290025833,0.9596500363448243,,,,,True,0.2,1.0,5,0.0006041256013406875,0.08655169402417319,0.48868739523918964,0.00027017318230914306,0.038707094281162716
ml,kmeans_templates,metadata,brutal,25000,oracle,0.04906320224618488,0.0477349773139495,0.05,2.7973656579429758,-1.873595507630246,0.5743949949729237,0.9812640449236975,,,,,False,0.0,0.0,5,0.0003045563970080813,0.10118222107956681,1.2148236555732104,0.00013620176133849666,0.04525006488966471
ml,kmeans_templates,metadata,brutal,25000,selected,0.04771640998179278,0.0477349773139495,0.05,-0.03633068205433918,-4.567180036414447,-0.020055738842904618,0.9543281996358555,0.19879742562770839,0.2006119161844253,0.0480816356837749,0.04807518348097796,True,0.8,1.0,5,0.0006848846844493379,0.07194734245028112,0.3055146713852085,0.0003062897422354425,0.03217582970385697
ml,kmeans_templates,metadata,brutal,50000,mean_trials,0.047886247377777885,0.0477349773139495,0.05,0.3207651251618302,-4.227505244444233,0.05402094127462755,0.9577249475555577,,,,,True,0.2,1.0,5,0.0006298751507149926,0.0480803517227272,0.3022416357247925,0.0002816887308673297,0.021502186966823426
ml,kmeans_templates,metadata,brutal,50000,oracle,0.048698977939262,0.0477349773139495,0.05,2.031579634061753,-2.6020441214760077,0.4030328061357917,0.9739795587852399,,,,,False,0.0,0.2,5,0.00042126151120437514,0.15275468341806764,1.0747480486719974,0.00018839387507145442,0.06831397120085184
ml,kmeans_templates,metadata,brutal,50000,selected,0.04772059476892996,0.0477349773139495,0.05,-0.02797101015428971,-4.558810462140084,-0.023992296972227274,0.9544118953785992,0.16642633676528926,0.14859326034784315,0.05043360963463778,0.050444196164607935,True,0.2,1.0,5,0.0007153018004399942,0.1484273229338213,0.4298518014827224,0.0003198926900423632,0.06637871675966758
ml,kmeans_templates,metadata,brutal,100000,mean_trials,0.04809584217614062,0.0477349773139495,0.05,0.7625806690304502,-3.808315647718757,0.14369415399700575,0.9619168435228124,,,,,True,0.0,1.0,5,0.0005381971990199544,0.06428826734233188,0.5401115243223938,0.00024068910446172024,0.028750587186626764
ml,kmeans_templates,metadata,brutal,100000,oracle,0.04908169537781384,0.0477349773139495,0.05,2.839570470592308,-1.8366092443723279,0.5667830697614189,0.9816339075562768,,,,,False,0.0,0.0,5,0.0002753940961236537,0.14633331931323718,1.5157973540783276,0.00012315998390692018,0.06544224987151623
ml,kmeans_templates,metadata,brutal,100000,selected,0.04806421031921988,0.0477349773139495,0.05,0.6966627956687973,-3.8715793615602423,0.1297595353671132,0.9612842063843976,0.1988787621259689,0.18326791226863856,0.04864723905920978,0.04865502044558518,True,0.0,0.8,5,0.0005489681125757343,0.08449353212765186,0.6570348002406309,0.00024550600343981976,0.03778665629929839
ml,kmeans_templates,metadata,extreme,5000,mean_trials,0.048551519219549456,0.04847196252087254,0.05,0.16479054583742575,-2.896961560901093,0.04596989869779011,0.9710303843909891,,,,,True,0.4,1.0,5,0.0003973250148520878,0.06834301093813672,0.2299853586005647,0.00017768914847407635,0.030563923648937074
ml,kmeans_templates,metadata,extreme,5000,oracle,0.0491491179296448,0.04847196252087254,0.05,1.3989695089514036,-1.7017641407104072,0.4495704185232195,0.982982358592896,,,,,False,0.0,0.0,5,0.0003801695897700888,0.1437087240205424,0.5570581633013028,0.00017001700914082542,0.06426849517393794
ml,kmeans_templates,metadata,extreme,5000,selected,0.04859451594711882,0.04847196252087254,0.05,0.25192183184048933,-2.8109681057623654,0.095690398969308,0.9718903189423763,0.2096299678087234,0.20426941514015198,0.04692196995019908,0.04695453643798824,True,0.4,0.6,5,0.0005628296699069573,0.20155912727513142,0.5767891719437414,0.00025170508033314483,0.09013998201454516
ml,kmeans_templates,metadata,extreme,25000,mean_trials,0.04851836830754856,0.04847196252087254,0.05,0.09642884621620637,-2.9632633849028727,0.01907734427195205,0.9703673661509713,,,,,True,0.4,1.0,5,0.00041917422262405745,0.14341728390867473,0.37155101842197613,0.00018746041124060453,0.06413815919363668
ml,kmeans_templates,metadata,extreme,25000,oracle,0.0490073358032607,0.04847196252087254,0.05,1.1060631232434384,-1.9853283934786052,0.3512271414519741,0.980146716065214,,,,,False,0.0,0.4,5,0.00041107506032410265,0.16837282166600995,0.5623883602089242,0.00018383835574790403,0.07529861496172953
ml,kmeans_templates,metadata,extreme,25000,selected,0.04847764814548626,0.04847196252087254,0.05,0.013354677273118742,-3.044703709027485,-0.022605322034930785,0.9695529629097251,0.20621277689933773,0.1880560845136642,0.0477593049407005,0.04776595160365102,True,0.4,1.0,5,0.00038370975054385404,0.22822092812114617,0.49936140023295955,0.0001716002171691089,0.10206350183339523
ml,kmeans_templates,metadata,extreme,50000,mean_trials,0.048616144930357916,0.04847196252087254,0.05,0.29953615897410013,-2.7677101392841736,0.07430484635794374,0.9723228986071583,,,,,True,0.2,1.0,5,0.00029808955234719324,0.11815492714026977,0.3350390591909908,0.0001333097004861612,0.05284048979243561
ml,kmeans_templates,metadata,extreme,50000,oracle,0.04930097604031488,0.04847196252087254,0.05,1.7153967092490294,-1.3980479193702462,0.5118291114709749,0.9860195208062976,,,,,False,0.0,0.2,5,0.0003843230177171739,0.30930179371063965,1.0545385010572768,0.00017187447858669138,0.13832396725992144
ml,kmeans_templates,metadata,extreme,50000,selected,0.048629075572105294,0.04847196252087254,0.05,0.32522841294633037,-2.741848855789408,0.09464336176311214,0.972581511442106,0.21003183722496027,0.19966517388820645,0.05050304830074306,0.05049577504396434,True,0.4,0.8,5,0.0005655708770085364,0.23746668711894364,0.9287038922962195,0.00025293098541705205,0.10619833095792633
ml,kmeans_templates,metadata,extreme,100000,mean_trials,0.04871336960593652,0.04847196252087254,0.05,0.4989274969060438,-2.5732607881269547,0.15687633289570252,0.9742673921187304,,,,,True,0.0,1.0,5,0.00037894479779392547,0.057531950757013325,0.21271256396768148,0.00016946926551742592,0.025729070554170456
ml,kmeans_templates,metadata,extreme,100000,oracle,0.04943415666054276,0.04847196252087254,0.05,1.9891694934650488,-1.131686678914487,0.626368328175118,0.9886831332108551,,,,,False,0.0,0.0,5,0.00018308100192613558,0.08054046051956507,0.6137795923499834,8.187631313912181e-05,0.0360187889321771
ml,kmeans_templates,metadata,extreme,100000,selected,0.04854147387980706,0.04847196252087254,0.05,0.14424007318031767,-2.917052240385884,0.03977386645726302,0.9708294775961411,0.19477875828742977,0.17388821542263028,0.048532293736934615,0.0485302552580833,True,0.4,1.0,5,0.0003914590451167993,0.07898705314204545,0.2742622843162108,0.00017506580705766404,0.03532408403360039
ml,kmeans_templates,metadata,high,5000,mean_trials,0.04907640440570656,0.049152736859889364,0.05,-0.15572705601220307,-1.8471911885868828,-0.07710383102996066,0.9815280881141313,,,,,True,0.6,1.0,5,0.00027192438875739265,0.2002807458159288,0.34552276239749763,0.0001216082836003219,0.08956827244575467
ml,kmeans_templates,metadata,high,5000,oracle,0.049472337526826,0.049152736859889364,0.05,0.649977620905768,-1.0553249463480074,0.39323001930218154,0.9894467505365199,,,,,False,0.0,0.2,5,0.00020679836204142208,0.1473776973631372,0.1896411832723523,9.248303903204638e-05,0.06590930993427326
ml,kmeans_templates,metadata,high,5000,selected,0.04912901401818552,0.049152736859889364,0.05,-0.04790038455315591,-1.741971963628966,-0.042302668793071665,0.9825802803637103,0.2169766098260879,0.2002740919589996,0.04826763123273846,0.048270786553621235,True,0.6,1.0,5,0.00012076228946938551,0.15970233227221467,0.2683917890444881,5.40065376744106e-05,0.07142105422518609
ml,kmeans_templates,metadata,high,25000,mean_trials,0.049224811371836416,0.049152736859889364,0.05,0.14667021451671988,-1.550377256327165,0.08468745256667311,0.9844962274367284,,,,,True,0.2,1.0,5,0.00015499737891547778,0.09591143107805089,0.17067806073771588,6.931693511786018e-05,0.042892895941961544
ml,kmeans_templates,metadata,high,25000,oracle,0.04954285926349204,0.049152736859889364,0.05,0.7940758965064074,-0.9142814730159265,0.45571173878107263,0.9908571852698408,,,,,False,0.0,0.0,5,0.00014387730003246005,0.16446233417626777,0.3182024196142664,6.434388465834267e-05,0.07354979179128432
ml,kmeans_templates,metadata,high,25000,selected,0.04923842005342988,0.049152736859889364,0.05,0.17479894295937282,-1.5231598931402468,0.0878952349613722,0.9847684010685975,0.20457426011562344,0.2129641473293304,0.0495767123997211,0.04956165999174114,True,0.4,0.8,5,0.0001803873225672949,0.21106939087665022,0.4189464950511315,8.067166310793065e-05,0.09439310119393277
ml,kmeans_templates,metadata,high,50000,mean_trials,0.04917953572786497,0.049152736859889364,0.05,0.054656210665818064,-1.640928544270062,0.025230022451853202,0.9835907145572994,,,,,True,0.4,0.8,5,0.0001844552653375121,0.1855967230868995,0.30869579616081505,8.249090242048754e-05,0.08300137784470238
ml,kmeans_templates,metadata,high,50000,oracle,0.04952765093260544,0.049152736859889364,0.05,0.7630444819108388,-0.9446981347891263,0.441523976616473,0.9905530186521088,,,,,False,0.0,0.0,5,0.00012391896693874304,0.12021578289229443,0.23738815888897227,5.541824675531569e-05,0.05376213250310532
ml,kmeans_templates,metadata,high,50000,selected,0.04921858508812108,0.049152736859889364,0.05,0.13446222879903416,-1.5628298237578442,0.06063557223812903,0.9843717017624215,0.21213459372520443,0.21098670363426203,0.0492851391434669,0.04928943812847134,True,0.4,0.6,5,0.00012691672331296115,0.19965014958527674,0.33348643461159677,5.675888416186269e-05,0.08928626123813604
ml,kmeans_templates,metadata,high,100000,mean_trials,0.049104664098083985,0.049152736859889364,0.05,-0.09783233404139582,-1.7906718038320393,-0.058809813629617215,0.9820932819616797,,,,,True,0.6,1.0,5,0.00019891292223565553,0.1531536263391057,0.27866348183782497,8.895656314441103e-05,0.06849238389896851
ml,kmeans_templates,metadata,high,100000,oracle,0.04943637721610764,0.049152736859889364,0.05,0.5775261410964057,-1.1272455677847266,0.32455629398251273,0.9887275443221528,,,,,False,0.0,0.2,5,7.03579632300933e-05,0.11522965179432829,0.23994621311094372,3.1465037708183856e-05,0.05153226688714973
ml,kmeans_templates,metadata,high,100000,selected,0.04920439738195392,0.049152736859889364,0.05,0.10522026772880563,-1.5912052360921662,0.057957014737516445,0.9840879476390784,0.1898199051618576,0.16115716546773906,0.0491120278835296,0.04910913035273548,True,0.6,1.0,5,0.00014129289397120124,0.10284319014767984,0.18096845870201364,6.318810313145523e-05,0.04599287283862975
ml,kmeans_templates,metadata,low,5000,mean_trials,0.049541241104653064,0.04956386105534148,0.05,-0.045633712221566244,-0.917517790693867,-0.052410562195383634,0.9908248220930613,,,,,True,0.6,1.0,5,9.717819561146135e-05,0.2254939067248977,0.19868723214372705,4.3459410263599865e-05,0.10084394078977364
ml,kmeans_templates,metadata,low,5000,oracle,0.0497353951777382,0.04956386105534148,0.05,0.34608978449592703,-0.5292096445236066,0.3929701485088483,0.994707903554764,,,,,False,0.0,0.2,5,7.567444287802877e-05,0.17504553030787512,0.15476315042707023,3.384263968693943e-05,0.07828274098518169
ml,kmeans_templates,metadata,low,5000,selected,0.04953728883813442,0.04956386105534148,0.05,-0.053602023850497796,-0.925422323731165,-0.0622138180032614,0.9907457767626884,0.20626851022243495,0.2172021299600601,0.049905684590339616,0.04991921633481974,True,0.4,0.8,5,0.0002116869463633752,0.48835689044305886,0.4299928517940406,9.466928040357177e-05,0.2183998408622194
ml,kmeans_templates,metadata,low,25000,mean_trials,0.04947289195419302,0.04956386105534148,0.05,-0.18353846873071863,-1.0542160916139631,-0.2086718707267135,0.9894578390838603,,,,,True,0.8,1.0,5,0.00012125950916739551,0.2789170411497407,0.2449350265018633,5.422890108331106e-05,0.12473549281878525
ml,kmeans_templates,metadata,low,25000,oracle,0.04966911054759062,0.04956386105534148,0.05,0.21235096588922775,-0.6617789048187633,0.24137252715807964,0.9933822109518123,,,,,True,0.0,0.6,5,4.7100566398183996e-05,0.1078995286073569,0.09442227277587179,2.106401364901637e-05,0.04825413614124664
ml,kmeans_templates,metadata,low,25000,selected,0.04935453316716236,0.04956386105534148,0.05,-0.4223855146140741,-1.290933665675284,-0.47411293056470594,0.9870906633432472,0.1964698106050491,0.1633962631225586,0.0488962702453136,0.04890077039599414,True,0.8,1.0,5,0.0004855629013343111,1.0941065049884295,0.9738950846139088,0.00021715033094710858,0.4892993039557682
ml,kmeans_templates,metadata,low,50000,mean_trials,0.049586623595073376,0.04956386105534148,0.05,0.045923886644550625,-0.826752809853254,0.052423600682767704,0.9917324719014674,,,,,True,0.4,1.0,5,4.153976224448448e-05,0.0922058209242458,0.0808675343758905,1.8577146429569308e-05,0.04123569670155722
ml,kmeans_templates,metadata,low,50000,oracle,0.049724202765213436,0.04956386105534148,0.05,0.32350003021203777,-0.5515944695731273,0.3683263240129063,0.9944840553042689,,,,,False,0.0,0.2,5,6.968485598803564e-05,0.1555411640814398,0.13570014480655393,3.116401499830619e-05,0.06956012323710961
ml,kmeans_templates,metadata,low,50000,selected,0.04958040708983878,0.04956386105534148,0.05,0.033384640356449884,-0.8391858203224439,0.03776216956993971,0.9916081417967757,0.21041337549686429,0.18922882974147792,0.050269338488578744,0.050279113650321894,True,0.6,1.0,5,2.517020170244568e-05,0.06092624632593934,0.05373069933593386,1.1256456402809895e-05,0.027247045679739432
ml,kmeans_templates,metadata,low,100000,mean_trials,0.049514581414189,0.04956386105534148,0.05,-0.09942314919472477,-0.9708371716220132,-0.11343062946813132,0.9902916282837799,,,,,True,0.6,1.0,5,6.614852612790629e-05,0.15516101228270127,0.136483888573527,2.958252020668388e-05,0.06939011418435996
ml,kmeans_templates,metadata,low,100000,oracle,0.04970749450876598,0.04956386105534148,0.05,0.28979509098153916,-0.5850109824680455,0.3292933067852445,0.9941498901753196,,,,,False,0.0,0.4,5,4.8533588770068775e-05,0.11179032537160123,0.09820477143624702,2.1704880736378838e-05,0.04999415335154395
ml,kmeans_templates,metadata,low,100000,selected,0.04946675115643118,0.04956386105534148,0.05,-0.1959204619455423,-1.0664976871376464,-0.22374685209271158,0.9893350231286236,0.1915827006101608,0.1614937767386436,0.04968891367316242,0.04968680664896959,True,0.8,1.0,5,0.0001424289167190215,0.3327479552488352,0.2909083586241255,6.369614794907767e-05,0.1488094094620907
ml,kmeans_templates,metadata,medium,5000,mean_trials,0.04940677590512764,0.04939576186212534,0.05,0.02225818420674392,-1.1864481897447265,0.020894219532757385,0.9881355181025528,,,,,True,0.4,1.0,5,9.53248168707365e-05,0.10856157151867803,0.13072287737666793,4.263055409313711e-05,0.04855021073199383
ml,kmeans_templates,metadata,medium,5000,oracle,0.04963773644042524,0.04939576186212534,0.05,0.48986408492531874,-0.7245271191495289,0.40273033233778577,0.9927547288085048,,,,,False,0.0,0.2,5,9.357558492439463e-05,0.13166138312547035,0.15566317645831979,4.184827378505018e-05,0.05888076053603908
ml,kmeans_templates,metadata,medium,5000,selected,0.0494265331620331,0.04939576186212534,0.05,0.062367740489172596,-1.146933675933806,0.04542931888407045,0.988530663240662,0.19804152548313136,0.179950737953186,0.04934576675295826,0.0493364721536636,True,0.4,0.8,5,0.00016810849000645502,0.30176481332268684,0.3514217255973212,7.518040224985549e-05,0.1349533271614124
ml,kmeans_templates,metadata,medium,25000,mean_trials,0.049397925453631954,0.04939576186212534,0.05,0.004347092534879286,-1.2041490927361036,0.005440157763764566,0.987958509072639,,,,,True,0.6,1.0,5,0.00010694492968539621,0.1372815675371782,0.16832242262912164,4.782722652509622e-05,0.06139418341417177
ml,kmeans_templates,metadata,medium,25000,oracle,0.0495779345624503,0.04939576186212534,0.05,0.36876059233191505,-0.8441308750994054,0.30550673430520053,0.991558691249006,,,,,False,0.0,0.4,5,0.0001269217578495826,0.17951266745512445,0.2126132056975146,5.676113567508684e-05,0.08028050545039449
ml,kmeans_templates,metadata,medium,25000,selected,0.0494114159999065,0.04939576186212534,0.05,0.031611600565918364,-1.1771680001870037,0.03134496624685028,0.98822831999813,0.18508230149745936,0.16688521951436994,0.0496894113719463,0.0496977493166923,True,0.4,1.0,5,0.00011057949275580411,0.11556572411554668,0.14104024752877453,4.9452652543884704e-05,0.05168256299826982
ml,kmeans_templates,metadata,medium,50000,mean_trials,0.04941749837536448,0.04939576186212534,0.05,0.044027273598983174,-1.165003249271046,0.034387704339699995,0.9883499675072895,,,,,True,0.4,1.0,5,5.8483865485409735e-05,0.08058350086250525,0.09657039577731608,2.615477976246598e-05,0.036038037158694934
ml,kmeans_templates,metadata,medium,50000,oracle,0.049662349062498425,0.04939576186212534,0.05,0.5397745793595371,-0.6753018750031647,0.4380234548429617,0.9932469812499682,,,,,False,0.0,0.0,5,0.00012302642766394753,0.2081594662635599,0.2669175747024447,5.501909105710947e-05,0.09309174334507882
ml,kmeans_templates,metadata,medium,50000,selected,0.04946255498658152,0.04939576186212534,0.05,0.13539368591990308,-1.0748900268369639,0.09927881052295652,0.9892510997316304,0.19781487286090846,0.20881585776805872,0.05098882243037221,0.050996608287096,True,0.2,0.8,5,7.527459754821556e-05,0.19109481138247264,0.23720471708071525,3.36638234193498e-05,0.08546019767974188
ml,kmeans_templates,metadata,medium,100000,mean_trials,0.04938575083026103,0.04939576186212534,0.05,-0.020247661131739796,-1.2284983394779432,-0.017711717936669376,0.9877150166052205,,,,,True,0.6,1.0,5,7.895489097097048e-05,0.11067853647933616,0.14174557225793,3.530970067343487e-05,0.04949694624359718
ml,kmeans_templates,metadata,medium,100000,oracle,0.04962496221624964,0.04939576186212534,0.05,0.464095913361823,-0.7500755675007269,0.37575369449435814,0.9924992443249927,,,,,False,0.0,0.2,5,0.00011573378007209586,0.18464716171767345,0.2581799582586758,5.175771990684337e-05,0.08257672109062293
ml,kmeans_templates,metadata,medium,100000,selected,0.04943742247677334,0.04939576186212534,0.05,0.08452663146218417,-1.125155046453327,0.05728359397332218,0.9887484495354666,0.2130275428295135,0.21029781699180602,0.04980550110340114,0.04980909079313276,True,0.4,0.8,5,0.00011472083631327052,0.23446612394009975,0.300413710015539,5.1304717686419844e-05,0.10485643831019077
