dataset,noise_mode,noise_axis,noise_level,train_size,seed,reward,initial_reward,ctr,action_delta,context_delta,conv_dr,conv_sndr,metric,pct_vs_initial,pct_vs_ctr,restored_ctr,reward_over_ctr
ml,kmeans_templates,combined,brutal,100000,2,0.0477852970474599,0.0472252309336187,0.05,,,,,oracle,1.1859467974406417,-4.429405905080202,0.20184242379911116,0.955705940949198
ml,kmeans_templates,combined,brutal,100000,3,0.0484913272729932,0.0480277739082754,0.05,,,,,oracle,0.9651777023917484,-3.017345454013609,0.23504068152371152,0.9698265454598639
ml,kmeans_templates,combined,brutal,100000,4,0.047904181210614,0.0466125840939772,0.05,,,,,oracle,2.7709193595291146,-4.191637578772,0.3812927471764987,0.95808362421228
ml,kmeans_templates,combined,extreme,5000,0,0.0457062939306031,0.0451021576054243,0.05,,,,,oracle,1.3394843112918862,-8.587412138793812,0.12334744087475571,0.9141258786120618
ml,kmeans_templates,combined,extreme,5000,1,0.04839694277108,0.0477720022195072,0.05,,,,,oracle,1.3081732448668664,-3.2061144578400116,0.28049424332665623,0.9679388554215999
ml,kmeans_templates,combined,extreme,5000,2,0.0477841757024741,0.0468224388100205,0.05,,,,,oracle,2.0540085414085114,-4.43164859505181,0.3026651053916603,0.9556835140494819
ml,kmeans_templates,combined,extreme,5000,3,0.0482710193350147,0.0476569546621607,0.05,,,,,oracle,1.2885100972294445,-3.4579613299706016,0.2620797228875967,0.965420386700294
ml,kmeans_templates,combined,extreme,5000,4,0.0472869442264723,0.0463574283847847,0.05,,,,,oracle,2.0051065688377925,-5.426111547055412,0.2551812125820491,0.9457388845294459
ml,kmeans_templates,combined,extreme,25000,0,0.0470778744084688,0.0451021576054243,0.05,,,,,oracle,4.380537224691193,-5.844251183062408,0.4033851324478267,0.9415574881693759
ml,kmeans_templates,combined,extreme,25000,1,0.0481867910610763,0.0477720022195072,0.05,,,,,oracle,0.8682676511300392,-3.6264178778473988,0.18617111973844036,0.963735821221526
ml,kmeans_templates,combined,extreme,25000,2,0.0475117929256911,0.0468224388100205,0.05,,,,,oracle,1.4722729810542572,-4.976414148617811,0.21694440309898225,0.9502358585138219
ml,kmeans_templates,combined,extreme,25000,3,0.0484562903738223,0.0476569546621607,0.05,,,,,oracle,1.6772698073724444,-3.0874192523554083,0.34115247313085456,0.9691258074764459
ml,kmeans_templates,combined,extreme,25000,4,0.0474630696865141,0.0463574283847847,0.05,,,,,oracle,2.3850358836822068,-5.073860626971807,0.3035331679166026,0.949261393730282
ml,kmeans_templates,combined,extreme,50000,0,0.0474829570406854,0.0451021576054243,0.05,,,,,oracle,5.278681911604977,-5.0340859186292075,0.48609147527854396,0.949659140813708
ml,kmeans_templates,combined,extreme,50000,1,0.0482635069380659,0.0477720022195072,0.05,,,,,oracle,1.0288551781863595,-3.4729861238682047,0.22060377387359326,0.965270138761318
ml,kmeans_templates,combined,extreme,50000,2,0.048264037862387,0.0468224388100205,0.05,,,,,oracle,3.078863658118503,-3.4719242752260095,0.4536809729778313,0.9652807572477399
ml,kmeans_templates,combined,extreme,50000,3,0.0484722334516695,0.0476569546621607,0.05,,,,,oracle,1.7107236399981725,-3.0555330966610117,0.3479568988027456,0.9694446690333899
ml,kmeans_templates,combined,extreme,50000,4,0.0476258337782804,0.0463574283847847,0.05,,,,,oracle,2.736142701807003,-4.748332443439209,0.3482170091584386,0.9525166755656079
ml,kmeans_templates,combined,extreme,100000,0,0.0461225772302702,0.0451021576054243,0.05,,,,,oracle,2.262462992952639,-7.754845539459612,0.208340641172121,0.9224515446054039
ml,kmeans_templates,combined,extreme,100000,1,0.0485637505359732,0.0477720022195072,0.05,,,,,oracle,1.6573479856004423,-2.872498928053607,0.35536315314051903,0.971275010719464
ml,kmeans_templates,combined,extreme,100000,2,0.0477473537425072,0.0468224388100205,0.05,,,,,oracle,1.9753668454552098,-4.505292514985603,0.2910769855206675,0.954947074850144
ml,kmeans_templates,combined,extreme,100000,3,0.0483841738858247,0.0476569546621607,0.05,,,,,oracle,1.5259456438608852,-3.2316522283506037,0.3103735177120483,0.967683477716494
ml,kmeans_templates,combined,extreme,100000,4,0.0476839646425821,0.0463574283847847,0.05,,,,,oracle,2.861539787726425,-4.632070714835804,0.36417575216815357,0.953679292851642
ml,kmeans_templates,combined,high,5000,0,0.0472882429611006,0.0456478618068448,0.05,,,,,oracle,3.5935552933387,-5.4235140777987985,0.3769138481943665,0.945764859222012
ml,kmeans_templates,combined,high,5000,1,0.0489248682837308,0.0479894558651901,0.05,,,,,oracle,1.9492040525910914,-2.150263432538407,0.46525336218453234,0.978497365674616
ml,kmeans_templates,combined,high,5000,2,0.0474435632470095,0.0467197937920064,0.05,,,,,oracle,1.5491709107819978,-5.11287350598101,0.22064754747409723,0.9488712649401899
ml,kmeans_templates,combined,high,5000,3,0.0482673636562699,0.0472903071338551,0.05,,,,,oracle,2.0660819978378377,-3.465272687460205,0.3605783277589192,0.9653472731253979
ml,kmeans_templates,combined,high,5000,4,0.0483309151111891,0.046938630668035,0.05,,,,,oracle,2.9661803579247654,-3.3381697776218022,0.4547913995925597,0.966618302223782
ml,kmeans_templates,combined,high,25000,0,0.047623939987108,0.0456478618068448,0.05,,,,,oracle,4.328961099262027,-4.752120025784012,0.4540476640587981,0.9524787997421599
ml,kmeans_templates,combined,high,25000,1,0.0486608482924593,0.0479894558651901,0.05,,,,,oracle,1.3990415502006222,-2.6783034150814067,0.3339356822090749,0.9732169658491859
ml,kmeans_templates,combined,high,25000,2,0.0481316749943925,0.0467197937920064,0.05,,,,,oracle,3.0220193365401067,-3.736650011215009,0.4304245260390811,0.96263349988785
ml,kmeans_templates,combined,high,25000,3,0.0478220496238257,0.0472903071338551,0.05,,,,,oracle,1.1244217307904234,-4.355900752348609,0.19623718120021233,0.9564409924765139
ml,kmeans_templates,combined,high,25000,4,0.0485971769885516,0.046938630668035,0.05,,,,,oracle,3.5334356731587953,-2.8056460228968043,0.5417661643105407,0.971943539771032
ml,kmeans_templates,combined,high,50000,0,0.0481550298546423,0.0456478618068448,0.05,,,,,oracle,5.492410703498848,-3.689940290715399,0.5760773064928492,0.963100597092846
ml,kmeans_templates,combined,high,50000,1,0.0486086641052549,0.0479894558651901,0.05,,,,,oracle,1.2903006064587406,-2.7826717894902098,0.3079804264646714,0.9721732821050979
ml,kmeans_templates,combined,high,50000,2,0.0478260466994061,0.0467197937920064,0.05,,,,,oracle,2.367846297277483,-4.347906601187806,0.3372510254702428,0.956520933988122
ml,kmeans_templates,combined,high,50000,3,0.0484400174230573,0.0472903071338551,0.05,,,,,oracle,2.4311753483603944,-3.1199651538854067,0.4242954260856512,0.9688003484611459
ml,kmeans_templates,combined,high,50000,4,0.0491443222080372,0.046938630668035,0.05,,,,,oracle,4.69909647684774,-1.7113555839256,0.7204918129190362,0.982886444160744
ml,kmeans_templates,combined,high,100000,0,0.0488901234806082,0.0456478618068448,0.05,,,,,oracle,7.102767896298776,-2.219753038783606,0.7449813240909139,0.977802469612164
ml,kmeans_templates,combined,high,100000,1,0.0489978262319807,0.0479894558651901,0.05,,,,,oracle,2.101233174269093,-2.0043475360386056,0.501541025303551,0.9799565246396139
ml,kmeans_templates,combined,high,100000,2,0.049170362940969,0.0467197937920064,0.05,,,,,oracle,5.245248212935998,-1.6592741180620068,0.7470777730347429,0.98340725881938
ml,kmeans_templates,combined,high,100000,3,0.0488439142624325,0.0472903071338551,0.05,,,,,oracle,3.2852548920435707,-2.312171475135002,0.573351743287323,0.97687828524865
ml,kmeans_templates,combined,high,100000,4,0.0487365531856899,0.046938630668035,0.05,,,,,oracle,3.8303684876757234,-2.5268936286201997,0.587293567908342,0.974731063713798
ml,kmeans_templates,combined,low,5000,0,0.0495246192742896,0.0491980080391786,0.05,,,,,oracle,0.6638708519477096,-0.9507614514208118,0.4072500113049525,0.9904923854857919
ml,kmeans_templates,combined,low,5000,1,0.0496513046206446,0.0493234520724208,0.05,,,,,oracle,0.6646991125893131,-0.6973907587108086,0.4845961902461315,0.993026092412892
ml,kmeans_templates,combined,low,5000,2,0.0494134900284797,0.0492421747865324,0.05,,,,,oracle,0.347903484543406,-1.1730199430406012,0.2260616813782283,0.988269800569594
ml,kmeans_templates,combined,low,5000,3,0.0497095617900022,0.0492054216827995,0.05,,,,,oracle,1.0245621111686052,-0.5808764199956018,0.6344750369968742,0.994191235800044
ml,kmeans_templates,combined,low,5000,4,0.0495943791730298,0.049313461619669,0.05,,,,,oracle,0.5696569336936477,-0.811241653940406,0.4091796779451142,0.9918875834605959
ml,kmeans_templates,combined,low,25000,0,0.0493998819243794,0.0491980080391786,0.05,,,,,oracle,0.41032938780781225,-1.2002361512412074,0.2517155969918199,0.9879976384875879
ml,kmeans_templates,combined,low,25000,1,0.0496607246701187,0.0493234520724208,0.05,,,,,oracle,0.6837976328231973,-0.6785506597626056,0.49851988890826165,0.993214493402374
ml,kmeans_templates,combined,low,25000,2,0.0495444745545255,0.0492421747865324,0.05,,,,,oracle,0.6139041772699624,-0.9110508909490056,0.3989043418202693,0.9908894910905099
ml,kmeans_templates,combined,low,25000,3,0.0498148860397024,0.0492054216827995,0.05,,,,,oracle,1.2386122017849663,-0.3702279205952119,0.767028678872326,0.9962977207940479
ml,kmeans_templates,combined,low,25000,4,0.04962996901755,0.049313461619669,0.05,,,,,oracle,0.6418275811219031,-0.7400619649000073,0.4610192335181621,0.9925993803509999
ml,kmeans_templates,combined,low,50000,0,0.0494180705153945,0.0491980080391786,0.05,,,,,oracle,0.4472995655447155,-1.1638589692110068,0.2743948654928052,0.9883614103078899
ml,kmeans_templates,combined,low,50000,1,0.0496042022437418,0.0493234520724208,0.05,,,,,oracle,0.569202193935604,-0.7915955125164104,0.4149745492910835,0.9920840448748359
ml,kmeans_templates,combined,low,50000,2,0.049634487586854,0.0492421747865324,0.05,,,,,oracle,0.7967007997154828,-0.7310248262920038,0.5176824330329195,0.99268975173708
ml,kmeans_templates,combined,low,50000,3,0.0493970511375347,0.0492054216827995,0.05,,,,,oracle,0.3894478457486597,-1.205897724930599,0.24117126101598646,0.9879410227506941
ml,kmeans_templates,combined,low,50000,4,0.0498991934603587,0.049313461619669,0.05,,,,,oracle,1.187772712463719,-0.20161307928261152,0.8531669276920781,0.9979838692071739
ml,kmeans_templates,combined,low,100000,0,0.0494638066572044,0.0491980080391786,0.05,,,,,oracle,0.5402629671797572,-1.0723866855912034,0.33142304538011796,0.989276133144088
ml,kmeans_templates,combined,low,100000,1,0.049594219533244,0.0493234520724208,0.05,,,,,oracle,0.5489629161106442,-0.8115609335120066,0.40021918593712585,0.99188439066488
ml,kmeans_templates,combined,low,100000,2,0.0496263295253908,0.0492421747865324,0.05,,,,,oracle,0.7801335755858229,-0.7473409492184113,0.5069173366515591,0.9925265905078159
ml,kmeans_templates,combined,low,100000,3,0.0496036044476028,0.0492054216827995,0.05,,,,,oracle,0.8092253885560985,-0.7927911047944103,0.5011246294842229,0.9920720889520559
ml,kmeans_templates,combined,low,100000,4,0.0496826718860233,0.049313461619669,0.05,,,,,oracle,0.7487007689742866,-0.6346562279534035,0.5377853255287677,0.993653437720466
ml,kmeans_templates,combined,medium,5000,0,0.0488181108490747,0.047819037623913,0.05,,,,,oracle,2.0892792385727326,-2.3637783018506107,0.4580882440320661,0.976362216981494
ml,kmeans_templates,combined,medium,5000,1,0.0495034578633759,0.048585671698699,0.05,,,,,oracle,1.8890058171233988,-0.993084273248207,0.6489201720934615,0.990069157267518
ml,kmeans_templates,combined,medium,5000,2,0.0488716060057606,0.0480506136646491,0.05,,,,,oracle,1.7085990760519774,-2.2567879884788087,0.421154250557376,0.977432120115212
ml,kmeans_templates,combined,medium,5000,3,0.0492865177997732,0.0481034871888418,0.05,,,,,oracle,2.4593448002784775,-1.4269644004536035,0.6237925754948758,0.985730355995464
ml,kmeans_templates,combined,medium,5000,4,0.0492284116474878,0.0482533546384371,0.05,,,,,oracle,2.0207030502994283,-1.5431767050244072,0.5582455548836861,0.9845682329497559
ml,kmeans_templates,combined,medium,25000,0,0.0487843956069775,0.047819037623913,0.05,,,,,oracle,2.018773340142982,-2.4312087860450107,0.4426293610788945,0.9756879121395499
ml,kmeans_templates,combined,medium,25000,1,0.0491251812055672,0.048585671698699,0.05,,,,,oracle,1.110429243860073,-1.7496375888656073,0.38145988196087127,0.982503624111344
ml,kmeans_templates,combined,medium,25000,2,0.0493028402297956,0.0480506136646491,0.05,,,,,oracle,2.606057383337366,-1.394319540408806,0.642369622910633,0.9860568045959119
ml,kmeans_templates,combined,medium,25000,3,0.0490696500746173,0.0481034871888418,0.05,,,,,oracle,2.008509033830742,-1.8606998507654098,0.5094417923733732,0.9813930014923459
ml,kmeans_templates,combined,medium,25000,4,0.0489545340553927,0.0482533546384371,0.05,,,,,oracle,1.4531205596160994,-2.090931889214609,0.40144349413219244,0.9790906811078539
ml,kmeans_templates,combined,medium,50000,0,0.0491521831971233,0.047819037623913,0.05,,,,,oracle,2.7878971210069476,-1.6956336057534076,0.6112648195253036,0.9830436639424659
ml,kmeans_templates,combined,medium,50000,1,0.0493600199603094,0.048585671698699,0.05,,,,,oracle,1.593779059827501,-1.2799600793812065,0.5475024864439876,0.987200399206188
ml,kmeans_templates,combined,medium,50000,2,0.0487724966974195,0.0480506136646491,0.05,,,,,oracle,1.5023388417232522,-2.455006605161,0.3703129644850309,0.97544993394839
ml,kmeans_templates,combined,medium,50000,3,0.0496385662546936,0.0481034871888418,0.05,,,,,oracle,3.1912012113082016,-0.7228674906128024,0.809421933150205,0.992771325093872
ml,kmeans_templates,combined,medium,50000,4,0.0487455238581223,0.0482533546384371,0.05,,,,,oracle,1.0199689189964727,-2.5089522837554026,0.28177970784224166,0.9749104771624459
ml,kmeans_templates,combined,medium,100000,0,0.0490051803669863,0.047819037623913,0.05,,,,,oracle,2.4804822556281243,-1.9896392660274098,0.543862084040821,0.9801036073397259
ml,kmeans_templates,combined,medium,100000,1,0.0493266017386689,0.048585671698699,0.05,,,,,oracle,1.5249970085105222,-1.3467965226622025,0.5238741523367245,0.986532034773378
ml,kmeans_templates,combined,medium,100000,2,0.0489370883732519,0.0480506136646491,0.05,,,,,oracle,1.8448769765764308,-2.125823253496209,0.4547455230023594,0.9787417674650379
ml,kmeans_templates,combined,medium,100000,3,0.0493540961748938,0.0481034871888418,0.05,,,,,oracle,2.599830197637103,-1.2918076502124036,0.6594255407577518,0.9870819234978759
ml,kmeans_templates,combined,medium,100000,4,0.0495577139250761,0.0482533546384371,0.05,,,,,oracle,2.7031473695716706,-0.884572149847801,0.7467796928575462,0.991154278501522
ml,kmeans_templates,context,brutal,5000,0,0.0483371687038072,0.0466604711186673,0.05,,,,,oracle,3.5934004628365375,-3.325662592385606,0.5020760845975321,0.966743374076144
ml,kmeans_templates,context,brutal,5000,1,0.0495888280879968,0.0493162344238843,0.05,,,,,oracle,0.552746306154462,-0.8223438240064079,0.39866538128612994,0.9917765617599359
ml,kmeans_templates,context,brutal,5000,2,0.0490529099701673,0.046883262473433,0.05,,,,,oracle,4.627765608171476,-1.8941800596654068,0.6961277548206323,0.9810581994033459
ml,kmeans_templates,context,brutal,5000,3,0.0488723352967075,0.0481144194008443,0.05,,,,,oracle,1.5752364993723715,-2.255329406585002,0.40195359254468865,0.97744670593415
ml,kmeans_templates,context,brutal,5000,4,0.0492312632155714,0.0484927499264902,0.05,,,,,oracle,1.5229354701490563,-1.5374735688572088,0.4899739612295968,0.9846252643114279
ml,kmeans_templates,context,brutal,25000,0,0.0486035791681231,0.0466604711186673,0.05,,,,,oracle,4.164355830257416,-2.792841663753806,0.5818509491914815,0.9720715833624619
ml,kmeans_templates,context,brutal,25000,1,0.0494465897642586,0.0493162344238843,0.05,,,,,oracle,0.2643254131162224,-1.1068204714828056,0.1906433212312512,0.9889317952851719
ml,kmeans_templates,context,brutal,25000,2,0.0485092424842262,0.046883262473433,0.05,,,,,oracle,3.4681460397824937,-2.981515031547602,0.5216929551922105,0.970184849684524
ml,kmeans_templates,context,brutal,25000,3,0.049021891438281,0.0481144194008443,0.05,,,,,oracle,1.8860708468213896,-1.956217123438006,0.48126929065935115,0.9804378287656199
ml,kmeans_templates,context,brutal,25000,4,0.0491295893103574,0.0484927499264902,0.05,,,,,oracle,1.3132672097016196,-1.7408213792852039,0.42251740110003694,0.9825917862071479
ml,kmeans_templates,context,brutal,50000,0,0.0474797463174923,0.0466604711186673,0.05,,,,,oracle,1.7558228178652802,-5.040507365015406,0.24532657986717338,0.949594926349846
ml,kmeans_templates,context,brutal,50000,1,0.0496941396180328,0.0493162344238843,0.05,,,,,oracle,0.7662896378103653,-0.6117207639344119,0.552682391961406,0.9938827923606559
ml,kmeans_templates,context,brutal,50000,2,0.0489253248936401,0.046883262473433,0.05,,,,,oracle,4.355632079495868,-2.149350212719808,0.655192297330334,0.978506497872802
ml,kmeans_templates,context,brutal,50000,3,0.0482934230383434,0.0481144194008443,0.05,,,,,oracle,0.3720374052689037,-3.4131539233132058,0.09493290161091539,0.9658684607668679
ml,kmeans_templates,context,brutal,50000,4,0.049197726249421,0.0484927499264902,0.05,,,,,oracle,1.453776748069498,-1.6045475011580017,0.4677235286439132,0.98395452498842
ml,kmeans_templates,context,brutal,100000,0,0.0487543251544739,0.0466604711186673,0.05,,,,,oracle,4.487425835203191,-2.4913496910522053,0.6269908451790385,0.975086503089478
ml,kmeans_templates,context,brutal,100000,1,0.0494740390672044,0.0493162344238843,0.05,,,,,oracle,0.3199851837099506,-1.051921865591207,0.23078763955410653,0.9894807813440879
ml,kmeans_templates,context,brutal,100000,2,0.0480735448564393,0.046883262473433,0.05,,,,,oracle,2.538821575569283,-3.8529102871214107,0.3819001031881428,0.9614708971287859
ml,kmeans_templates,context,brutal,100000,3,0.0487915188546517,0.0481144194008443,0.05,,,,,oracle,1.4072693014674937,-2.4169622906966004,0.3590933498735528,0.975830377093034
ml,kmeans_templates,context,brutal,100000,4,0.0490756762553656,0.0484927499264902,0.05,,,,,oracle,1.2020896520800683,-1.848647489268801,0.38674825042004674,0.981513525107312
ml,kmeans_templates,context,extreme,5000,0,0.0492244150554746,0.0471409906431615,0.05,,,,,oracle,4.419560098097626,-1.55116988905081,0.7287224882037296,0.9844883011094919
ml,kmeans_templates,context,extreme,5000,1,0.0496837497166774,0.049408615419236,0.05,,,,,oracle,0.5568549029493297,-0.632500566645211,0.46523752290929343,0.9936749943335479
ml,kmeans_templates,context,extreme,5000,2,0.0489022483694645,0.0472092083079514,0.05,,,,,oracle,3.5862496368699808,-2.1955032610709995,0.6066522508064055,0.97804496738929
ml,kmeans_templates,context,extreme,5000,3,0.0488564204545207,0.048278926861906,0.05,,,,,oracle,1.1961607892953627,-2.2871590909585984,0.3355427377445728,0.977128409090414
ml,kmeans_templates,context,extreme,5000,4,0.049244271884839,0.0488470168479899,0.05,,,,,oracle,0.8132636596526297,-1.5114562303220058,0.3445453961374265,0.9848854376967799
ml,kmeans_templates,context,extreme,25000,0,0.0482607213125009,0.0471409906431615,0.05,,,,,oracle,2.375280311386151,-3.478557374998206,0.391649879235653,0.965214426250018
ml,kmeans_templates,context,extreme,25000,1,0.0495079029034495,0.049408615419236,0.05,,,,,oracle,0.20095176392019287,-0.9841941931010012,0.16788987647468137,0.99015805806899
ml,kmeans_templates,context,extreme,25000,2,0.0491084044639163,0.0472092083079514,0.05,,,,,oracle,4.022935829756373,-1.7831910721674005,0.6805223626600313,0.982168089278326
ml,kmeans_templates,context,extreme,25000,3,0.0489313469577958,0.048278926861906,0.05,,,,,oracle,1.3513558363795972,-2.137306084408402,0.37907749615587144,0.978626939155916
ml,kmeans_templates,context,extreme,25000,4,0.0495131497150196,0.0488470168479899,0.05,,,,,oracle,1.3637124844341644,-0.9737005699608087,0.5777472687856425,0.9902629943003919
ml,kmeans_templates,context,extreme,50000,0,0.0490765398741452,0.0471409906431615,0.05,,,,,oracle,4.105873051406666,-1.8469202517095995,0.6769999637650845,0.9815307974829041
ml,kmeans_templates,context,extreme,50000,1,0.0497572324297056,0.049408615419236,0.05,,,,,oracle,0.7055793964505117,-0.48553514058879976,0.5894928982071657,0.995144648594112
ml,kmeans_templates,context,extreme,50000,2,0.0492814567170238,0.0472092083079514,0.05,,,,,oracle,4.389500445664904,-1.4370865659524001,0.7425306643188592,0.985629134340476
ml,kmeans_templates,context,extreme,50000,3,0.0491238559042744,0.048278926861906,0.05,,,,,oracle,1.7500990541591437,-1.7522881914512067,0.49093151456893613,0.982477118085488
ml,kmeans_templates,context,extreme,50000,4,0.0493426592003566,0.0488470168479899,0.05,,,,,oracle,1.0146829516920621,-1.3146815992867988,0.4298782263232586,0.9868531840071321
ml,kmeans_templates,context,extreme,100000,0,0.0493267231099224,0.0471409906431615,0.05,,,,,oracle,4.6365857758612385,-1.3465537801552045,0.7645069301829385,0.986534462198448
ml,kmeans_templates,context,extreme,100000,1,0.0494640584939903,0.049408615419236,0.05,,,,,oracle,0.11221337469964784,-1.071883012019409,0.09375130254946672,0.989281169879806
ml,kmeans_templates,context,extreme,100000,2,0.0492528932069558,0.0472092083079514,0.05,,,,,oracle,4.328996338327029,-1.494213586088408,0.7322957513551343,0.9850578641391159
ml,kmeans_templates,context,extreme,100000,3,0.0498030924695004,0.048278926861906,0.05,,,,,oracle,3.1569997650404007,-0.3938150609992114,0.8855902598551564,0.9960618493900079
ml,kmeans_templates,context,extreme,100000,4,0.0493799554351851,0.0488470168479899,0.05,,,,,oracle,1.0910360992027086,-1.2400891296298067,0.4622258237391221,0.9875991087037019
ml,kmeans_templates,context,high,5000,0,0.049219887824148,0.0483407652012639,0.05,,,,,oracle,1.8185947599793255,-1.560224351704012,0.5298361772268483,0.9843977564829599
ml,kmeans_templates,context,high,5000,1,0.0496828284781124,0.0494328812879498,0.05,,,,,oracle,0.5056294184161396,-0.6343430437752012,0.4407316931212027,0.993656569562248
ml,kmeans_templates,context,high,5000,2,0.0496631281497605,0.0484716154000644,0.05,,,,,oracle,2.458165959318367,-0.6737437004789987,0.7795896070572201,0.99326256299521
ml,kmeans_templates,context,high,5000,3,0.0494584926494884,0.0487627254693241,0.05,,,,,oracle,1.4268422723869214,-1.083014701023205,0.5623385618260597,0.989169852989768
ml,kmeans_templates,context,high,5000,4,0.0496468832662672,0.0492230940860696,0.05,,,,,oracle,0.8609559965015189,-0.7062334674656084,0.5454832722969382,0.9929376653253439
ml,kmeans_templates,context,high,25000,0,0.0488880814836433,0.0483407652012639,0.05,,,,,oracle,1.132204424362498,-2.2238370327134076,0.32986065793479463,0.977761629672866
ml,kmeans_templates,context,high,25000,1,0.0495023123316292,0.0494328812879498,0.05,,,,,oracle,0.1404551826039872,-0.9953753367415996,0.12242770729324129,0.990046246632584
ml,kmeans_templates,context,high,25000,2,0.049419431046599,0.0484716154000644,0.05,,,,,oracle,1.9554034638864997,-1.1611379068020011,0.6201421072775382,0.98838862093198
ml,kmeans_templates,context,high,25000,3,0.0493361465923251,0.0487627254693241,0.05,,,,,oracle,1.175941495234374,-1.3277068153497995,0.4634550447650065,0.9867229318465021
ml,kmeans_templates,context,high,25000,4,0.0495737301939569,0.0492230940860696,0.05,,,,,oracle,0.7123406490339593,-0.8525396120862005,0.45132377241591515,0.991474603879138
ml,kmeans_templates,context,high,50000,0,0.0492787978238352,0.0483407652012639,0.05,,,,,oracle,1.9404587798017996,-1.4424043523296042,0.5653404950799199,0.9855759564767039
ml,kmeans_templates,context,high,50000,1,0.0496750808171632,0.0494328812879498,0.05,,,,,oracle,0.4899563264430663,-0.6498383656736023,0.4270702483750193,0.993501616343264
ml,kmeans_templates,context,high,50000,2,0.04960232055878,0.0484716154000644,0.05,,,,,oracle,2.3327160635832587,-0.795358882440006,0.7398040773004654,0.9920464111756
ml,kmeans_templates,context,high,50000,3,0.049524386229608,0.0487627254693241,0.05,,,,,oracle,1.5619733166126082,-0.9512275407839998,0.6155956025925952,0.9904877245921601
ml,kmeans_templates,context,high,50000,4,0.0494560362134294,0.0492230940860696,0.05,,,,,oracle,0.4732374745733975,-1.0879275731412035,0.2998331241698722,0.989120724268588
ml,kmeans_templates,context,high,100000,0,0.0495742783256008,0.0483407652012639,0.05,,,,,oracle,2.551703762241334,-0.8514433487984002,0.7434228870299202,0.991485566512016
ml,kmeans_templates,context,high,100000,1,0.0496047620111321,0.0494328812879498,0.05,,,,,oracle,0.34770524942918346,-0.7904759777358078,0.30307715039224975,0.992095240222642
ml,kmeans_templates,context,high,100000,2,0.0495025858364375,0.0484716154000644,0.05,,,,,oracle,2.1269570404532603,-0.9948283271250108,0.6745490869356681,0.9900517167287499
ml,kmeans_templates,context,high,100000,3,0.0498498143472262,0.0487627254693241,0.05,,,,,oracle,2.229343965988877,-0.3003713055476087,0.8786157404438283,0.9969962869445239
ml,kmeans_templates,context,high,100000,4,0.049487120213416,0.0492230940860696,0.05,,,,,oracle,0.536386694596522,-1.0257595731680003,0.3398431169234943,0.98974240426832
ml,kmeans_templates,context,low,5000,0,0.0496727975130569,0.0493921732446926,0.05,,,,,oracle,0.568155337028944,-0.6544049738862051,0.46168462627542395,0.993455950261138
ml,kmeans_templates,context,low,5000,1,0.0497287683551492,0.0494842785581161,0.05,,,,,oracle,0.4940757027425634,-0.542463289701603,0.4740733604947515,0.994575367102984
ml,kmeans_templates,context,low,5000,2,0.0496580440386233,0.0494173384520355,0.05,,,,,oracle,0.487087314144668,-0.6839119227534107,0.41311390365245676,0.9931608807724659
ml,kmeans_templates,context,low,5000,3,0.0498210710306694,0.0494008502741158,0.05,,,,,oracle,0.8506346636178779,-0.3578579386612074,0.7013618439588739,0.9964214206133879
ml,kmeans_templates,context,low,5000,4,0.0496683100310818,0.0494797975761023,0.05,,,,,oracle,0.38098873522988674,-0.6633799378364114,0.3623828846606257,0.9933662006216359
ml,kmeans_templates,context,low,25000,0,0.0494776253377592,0.0493921732446926,0.05,,,,,oracle,0.17300735613164173,-1.0447493244816057,0.14058626462302695,0.9895525067551839
ml,kmeans_templates,context,low,25000,1,0.0496678186544603,0.0494842785581161,0.05,,,,,oracle,0.3709058749409539,-0.6643626910794037,0.35588998524811727,0.993356373089206
ml,kmeans_templates,context,low,25000,2,0.049650874875749,0.0494173384520355,0.05,,,,,oracle,0.4725799305038896,-0.6982502485020081,0.40080974028464267,0.9930174975149799
ml,kmeans_templates,context,low,25000,3,0.0497373488651298,0.0494008502741158,0.05,,,,,oracle,0.6811595127347674,-0.525302269740402,0.5616268796875583,0.994746977302596
ml,kmeans_templates,context,low,25000,4,0.0497317665258102,0.0494797975761023,0.05,,,,,oracle,0.5092360156089171,-0.5364669483796103,0.4843671196684941,0.9946353305162039
ml,kmeans_templates,context,low,50000,0,0.049689097120564,0.0493921732446926,0.05,,,,,oracle,0.6011557223862517,-0.62180575887201,0.48850083231566993,0.9937819424112799
ml,kmeans_templates,context,low,50000,1,0.0496632650332751,0.0494842785581161,0.05,,,,,oracle,0.3617037175732356,-0.6734699334497996,0.34706037139967266,0.993265300665502
ml,kmeans_templates,context,low,50000,2,0.0497321647636107,0.0494173384520355,0.05,,,,,oracle,0.6370766241908616,-0.5356704727786099,0.540324503436048,0.994643295272214
ml,kmeans_templates,context,low,50000,3,0.0495992547482275,0.0494008502741158,0.05,,,,,oracle,0.40162157738336957,-0.8014905035449993,0.331143394614599,0.99198509496455
ml,kmeans_templates,context,low,50000,4,0.0496611772916754,0.0494797975761023,0.05,,,,,oracle,0.3665732772938944,-0.6776454166492057,0.3486714156656258,0.9932235458335079
ml,kmeans_templates,context,low,100000,0,0.0494775962802525,0.0493921732446926,0.05,,,,,oracle,0.1729485259470385,-1.0448074394950047,0.14053845904940637,0.98955192560505
