train_size,policy_rewards,ipw,reg_dm,conv_dm,conv_dr,conv_sndr,ipw_var,reg_dm_var,conv_dm_var,conv_dr_var,conv_sndr_var,action_diff_to_real,action_delta,context_diff_to_real,context_delta,val_size,method,dataset,noise_mode,noise_level,seed
0,0.0486600770689683,0.0434,0.0503011713357553,0.0503011718392372,0.0430462472140789,0.0430462472140789,0.0,0.0,0.0,0.0,0.0,0.3317446112632751,0.0,0.3084580600261688,0.0,5000.0,opc,ml,random_centroids,medium,2
5000,0.0487906940124082,0.0436628360512322,0.0490640070654315,0.0490640066564083,0.042579997330904,0.0426957085728645,0.0,0.0,0.0,0.0,0.0,0.3931074738502502,0.2115772068500518,0.3981254696846008,0.2307140678167343,5000.0,opc,ml,random_centroids,medium,2
25000,0.0488688877961766,0.0663259330587279,0.0439978014247377,0.0439978018403053,0.0635793358087539,0.0652894377708435,0.0,0.0,0.0,0.0,0.0,0.4106940627098083,0.2376612722873687,0.4014933407306671,0.2567152082920074,5000.0,opc,ml,random_centroids,medium,2
50000,0.0480640946620952,0.0544455143849617,0.0502601665434028,0.050260167568922,0.0538013540208339,0.0539139024913311,0.0,0.0,0.0,0.0,0.0,0.4293604791164398,0.2660603821277618,0.4143136441707611,0.2730712890625,7500.0,opc,ml,random_centroids,medium,2
100000,0.0419460883116899,0.0367990221390034,0.0455984751563746,0.0455984771251678,0.0365468263626098,0.0360482186079025,0.0,0.0,0.0,0.0,0.0,0.423237532377243,0.2782092094421386,0.4297393262386322,0.2766120433807373,15000.0,opc,ml,random_centroids,medium,2
1000000,0.0293426919344925,0.03392169297169,0.0396359221504557,0.0396359227597713,0.0394163243472576,0.0269866175949573,0.0,0.0,0.0,0.0,0.0,0.5246975421905518,0.4026003777980804,0.9675557613372804,0.8983899354934692,150000.0,opc,ml,random_centroids,medium,2
0,0.0486600770689683,0.0434,0.0503011713357553,0.0503011718392372,0.0430462472140789,0.0430462472140789,0.0,0.0,0.0,0.0,0.0,0.3317446112632751,0.0,0.3084580600261688,0.0,5000.0,no_propensity,ml,random_centroids,medium,2
5000,0.0486219749303637,0.0526123057813514,0.0510870655427559,0.0510870665311813,0.0539886727929115,0.0540483631193637,0.0,0.0,0.0,0.0,0.0,0.4047086238861084,0.244776651263237,0.3939462304115295,0.2386239767074585,5000.0,no_propensity,ml,random_centroids,medium,2
25000,0.0489471566013564,0.0508888976278518,0.0494629286668754,0.0494629293680191,0.0508759878575801,0.0509134009480476,0.0,0.0,0.0,0.0,0.0,0.4138641655445099,0.2426755428314209,0.3762488961219787,0.203384980559349,5000.0,no_propensity,ml,random_centroids,medium,2
50000,0.0481730487677297,0.0454658071430655,0.0471798725939159,0.0471798740327358,0.0453724078834056,0.0453236326575279,0.0,0.0,0.0,0.0,0.0,0.416629821062088,0.2434045821428299,0.3896433711051941,0.2454835027456283,7500.0,no_propensity,ml,random_centroids,medium,2
100000,0.0491907607153101,0.0482661997049157,0.049962232579248,0.0499622300267219,0.0473965220153331,0.0473975576460361,0.0,0.0,0.0,0.0,0.0,0.396068662405014,0.2406793981790542,0.3849809169769287,0.2442192286252975,15000.0,no_propensity,ml,random_centroids,medium,2
1000000,0.0486053651684332,0.0487250396878358,0.0480128106701744,0.0480128116905689,0.048825342208147,0.0488409325480461,0.0,0.0,0.0,0.0,0.0,0.4025498926639557,0.2319522202014923,0.395264595746994,0.2490291595458984,150000.0,no_propensity,ml,random_centroids,medium,2
